SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
NILE,2016-07-31,USD,20640000,105110000,83116000,83116000,1797000,18843000,None,18843000,None,None,None,-10000,None,90000,None,None,1897000,604000,None,1293000,None,1887000,None,1293000
NILE,2016-04-30,USD,22398000,113771000,90146000,90146000,3569000,18829000,None,19129000,None,None,None,-16000,None,19000,None,None,3304000,1177000,None,2127000,None,3288000,None,2127000
NILE,2016-01-31,USD,20226000,103056000,81679000,81679000,1248000,18978000,None,18978000,None,None,None,-9000,None,462000,None,None,1719000,639000,None,1080000,None,1710000,None,1080000
NILE,2015-10-31,USD,28500000,149974000,119834000,119834000,6857000,21391000,None,21643000,None,None,None,-26000,None,337000,None,None,7648000,2609000,None,4831000,None,7194000,None,5039000
NILE,2015-07-31,USD,21231000,109943000,87772000,87772000,3039000,18192000,None,18192000,None,None,None,-12000,None,-33000,None,None,3018000,1041000,None,1977000,None,3006000,None,1977000
NILE,2015-04-30,USD,22089000,113693000,90677000,90677000,3439000,18650000,None,18650000,None,None,None,-28000,None,116000,None,None,3583000,1252000,None,2331000,None,3555000,None,2331000
NILE,2015-01-31,USD,19973000,106447000,85570000,85570000,1910000,18063000,None,18063000,None,None,None,-36000,None,-83000,None,None,1863000,676000,None,1187000,None,1827000,None,1187000
NILE,2014-10-31,USD,None,157459000,128094000,128094000,6857000,21643000,None,None,None,None,None,None,None,None,None,None,7220000,2389000,None,None,None,None,None,4831000
NILE,2014-07-31,USD,18850000,105760000,85987000,85987000,2560000,16290000,None,16290000,None,None,None,-19000,None,-81000,None,None,2498000,848000,None,1650000,None,2479000,None,1650000
NILE,2014-04-30,USD,20167000,106571000,85507000,85507000,3187000,16980000,None,16980000,None,None,None,-24000,None,36000,None,None,3247000,1076000,None,2171000,None,3223000,None,2171000
NILE,2014-01-31,USD,19125000,103726000,83679000,83679000,1608000,17517000,None,17517000,None,None,None,-48000,None,-2000,None,None,1654000,575000,None,1079000,None,1606000,None,1079000
NILE,2013-10-31,USD,27221000,145958000,117959000,117959000,7216000,20005000,None,20005000,None,None,None,-23000,None,7000,None,None,7246000,2315000,None,4931000,None,7223000,None,4931000
NILE,2013-07-31,USD,18687000,98925000,79443000,79443000,2522000,16165000,None,16165000,None,None,None,-20000,None,3000,None,None,2545000,-361000,None,2906000,None,2525000,None,2906000
NILE,2013-04-30,USD,20097000,108014000,87126000,87126000,3412000,16685000,None,16685000,None,None,None,-22000,None,38000,None,None,3472000,1266000,None,2206000,None,3450000,None,2206000
NILE,2013-01-31,USD,17646000,97111000,78688000,78688000,1158000,16488000,None,16488000,None,None,None,-42000,None,102000,None,None,1302000,470000,None,832000,None,1260000,None,832000
NILE,2012-10-31,USD,23201000,112324000,89123000,89123000,6287000,18581000,None,18581000,None,None,None,-67000,None,82000,None,None,6436000,2215000,None,4221000,None,6369000,None,4221000
NILE,2012-07-31,USD,16930000,89830000,72048000,72048000,2666000,14264000,None,14264000,None,None,None,-20000,None,16000,None,None,2702000,961000,None,1741000,None,2682000,None,1741000
NILE,2012-04-30,USD,17191000,90981000,72923000,72923000,2324000,14867000,None,14867000,None,None,None,-45000,None,67000,None,None,2436000,858000,None,1578000,None,2391000,None,1578000
NILE,2012-01-31,USD,15278000,83103000,66929000,66929000,219000,15059000,None,15059000,None,None,None,-40000,None,13000,None,None,272000,118000,None,154000,None,232000,None,154000
NILE,2011-10-31,USD,None,112324000,88246000,88246000,6287000,16914000,None,None,None,None,None,None,None,None,None,None,6436000,2215000,None,None,None,None,None,4221000
NILE,2011-07-31,USD,14838000,74987000,59300000,59300000,2860000,11978000,None,11978000,None,None,None,-33000,None,-20000,None,None,2873000,1004000,None,1869000,None,2840000,None,1869000
