SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
ACA,2020-12-31,USD,83700000,458900000,375200000,1951400000,16800000,209100000,None,73100000,None,-2200000,-5900000,2200000,-900000,-3800000,None,None,10800000,300000,2200000,10500000,11400000,16800000,None,10500000
ACA,2020-09-30,USD,99700000,490000000,390300000,390300000,42100000,5200000,None,57600000,None,-2300000,-1900000,2300000,2100000,500000,None,None,40300000,9100000,2300000,31200000,31900000,42100000,None,31200000
ACA,2020-06-30,USD,101700000,498500000,396800000,396800000,47800000,5100000,None,53900000,None,-2800000,-2900000,2800000,-200000,100000,None,None,45100000,11800000,2800000,33300000,33600000,47800000,None,33300000
ACA,2020-03-31,USD,96900000,488200000,391300000,391300000,45100000,3700000,None,51800000,None,-3300000,-3100000,3300000,800000,200000,None,None,42000000,10400000,3300000,31600000,27300000,45100000,None,31600000
ACA,2019-12-31,USD,77600000,446900000,369300000,369300000,30500000,47100000,None,416400000,None,-1700000,-2100000,1700000,600000,-300000,None,None,28500000,7400000,1700000,21100000,22000000,30500000,None,21100000
ACA,2019-09-30,USD,88300000,445000000,356700000,356700000,42800000,45500000,None,402200000,None,-1600000,-1000000,1600000,1000000,700000,None,None,41900000,9200000,1600000,32700000,32100000,42800000,None,32700000
ACA,2019-06-30,USD,88400000,434100000,345700000,345700000,42300000,46100000,None,391800000,None,-1600000,-1700000,1600000,-500000,100000,None,None,40800000,9000000,1600000,31800000,30100000,42300000,None,31800000
ACA,2019-03-31,USD,78100000,410900000,332800000,332800000,37300000,40800000,None,373600000,None,-1900000,-2100000,1900000,-100000,200000,None,None,35600000,7900000,1900000,27700000,27100000,37300000,None,27700000
ACA,2018-12-31,USD,63500000,374400000,310900000,310900000,26700000,36800000,None,347700000,None,-900000,None,-900000,2300000,3000000,None,None,28800000,1100000,900000,27700000,29400000,26700000,None,27700000
ACA,2018-09-30,USD,69700000,378600000,308900000,308900000,6400000,40100000,None,372200000,None,None,None,-900000,None,200000,None,None,6600000,3400000,None,3200000,3100000,6400000,None,3200000
ACA,2018-06-30,USD,70000000,353000000,283000000,283000000,30600000,39400000,None,322400000,None,None,None,-900000,None,-1200000,None,None,29400000,6800000,None,22600000,22800000,30600000,None,22600000
ACA,2018-03-31,USD,68800000,354400000,285600000,285600000,31200000,37600000,None,323200000,None,None,None,-900000,None,-1000000,None,None,30200000,8000000,None,22200000,22500000,31200000,None,22200000
ACA,2017-12-31,USD,219200000,347500000,264500000,282000000,23100000,42400000,None,324400000,None,None,None,-900000,None,None,None,None,21500000,-2100000,None,69100000,23600000,23100000,None,23600000
ACA,2017-09-30,USD,151300000,365900000,273600000,290400000,33600000,41900000,None,332300000,None,None,None,None,None,200000,None,None,33800000,13200000,None,45900000,19800000,33600000,None,20600000
ACA,2017-06-30,USD,75500000,352700000,290400000,275500000,35400000,41800000,None,-752800000,None,None,None,None,None,None,None,None,36400000,14500000,None,-48900000,None,35400000,None,21900000
ACA,2017-03-31,USD,76500000,396300000,319800000,319800000,39600000,36900000,None,356700000,None,None,None,None,None,None,None,None,38400000,14800000,None,23600000,None,39600000,None,23600000
