SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
SDPI,2020-12-31,USD,720244,1541205,820961,820961,-1445092,1483338,None,4437635,28,-129727,-4631,125096,1541205,None,469005,681998,-646560,8582,125096,-655142,-655142,-1445092,-763094,-655142
SDPI,2020-09-30,USD,676787,1547442,870655,870655,-1546359,1529887,None,4623688,145,-131113,-4631,126482,1547442,41548,401592,693259,-1631293,99979,126482,-1731272,-1731272,-1546359,-853100,-1731272
SDPI,2020-06-30,USD,924835,2024388,1099553,1099553,-1095753,1340213,None,4460354,942,-146470,0,146470,2024388,942,388708,680375,-1241281,225,146470,-1241731,-1241731,-1095753,-415378,-1241506
SDPI,2020-03-31,USD,3043255,5357763,2314508,2314508,264592,2017899,None,6968836,4688,-181889,-4631,177258,5357763,116922,469098,760764,191836,-6210,177258,210466,210466,264592,1025356,198046
SDPI,2019-12-31,USD,-17798816,3261315,2063117,2063117,-371066,1900627,None,6611204,8552,-178330,-4381,173949,4341011,-668096,456666,748333,143185,18550,173949,124635,124635,-371066,377267,124635
SDPI,2019-09-30,USD,3313412,5076215,2062803,2062803,-227113,2501970,None,7805298,12080,-200964,-4382,196582,5076215,5937,446888,738555,-417758,None,196582,-417758,-417758,-227113,511442,-417758
SDPI,2019-06-30,USD,2529844,4543442,2013598,2013598,-216761,1816195,None,6562251,21431,-216241,0,216241,4543442,35578,425410,930410,-397424,None,216241,-397424,-397424,-216761,713649,-397424
SDPI,2019-03-31,USD,2993318,5036346,2043028,2043028,-86827,2069040,None,7192213,18933,-177982,-1603,177982,5036346,18933,399438,1011105,-245876,None,177982,-245876,-245876,-86827,924278,-245876
SDPI,2018-12-31,USD,1810680,3480635,1669955,1669955,-1245319,2115951,None,6855918,72052,475051,0,-475051,3480635,113046,328381,940048,-1353261,3640,-475051,3683099,3683099,-1245319,-305271,-1081287
SDPI,2018-09-30,USD,3099587,4765361,1665774,1665774,290281,1866833,None,6341913,113555,-178642,0,178642,4765361,113555,330806,942473,225194,None,178642,225194,225194,290281,1232754,225194
SDPI,2018-06-30,USD,3456252,5398923,1942671,1942671,1087584,1426985,None,5738324,99711,-182497,0,182497,5398923,99711,330016,941683,1004798,None,182497,1004798,1004798,1087584,2029267,1004798
SDPI,2018-03-31,USD,2801349,4600293,1798944,1798944,167659,1697663,None,6130297,92428,-191553,0,191553,4600293,92428,324360,936027,68534,None,191553,68534,68534,167659,1103686,68534
SDPI,2017-12-31,USD,1963463,3730010,1571363,1571367,-669813,1897090,746000,574775,91599,-207352,0,207352,None,0,319700,931366,-785566,None,207352,4254432,4254432,-669813,261553,-154461
SDPI,2017-09-30,USD,2505285,4222029,1716744,1716740,719590,1102373,None,4829313,90959,-224510,0,224510,None,0,296170,611667,586039,None,224510,586041,586041,719590,1331257,586039
SDPI,2017-06-30,USD,2343011,3834394,1491383,1491383,421406,1237335,None,6350776,82509,-215103,0,215103,None,0,287706,285311,306807,None,215103,306807,306807,421406,706717,306807
SDPI,2017-03-31,USD,1924026,3104759,1180733,1180733,-246660,1497517,None,3616272,81859,-259025,0,259025,None,43669,326356,938022,-385985,None,259025,-385985,-385985,-246660,691362,-385985
SDPI,2016-12-31,USD,636319,1803014,1166695,1166695,-2213075,1626624,1200000,4545733,78578,-511802,0,511802,None,78277,300367,912034,-2614165,-2000,511802,-2614165,-2614165,-2213075,-1301041,-2614165
SDPI,2016-09-30,USD,919598,1891976,972378,972400,-963026,1319686,None,3224336,78650,-373337,-2,373335,None,49975,320583,932250,-1175432,-2000,373337,-1173433,-1173433,-963026,-30776,-1173432
SDPI,2016-06-30,USD,-489980,842005,1331985,1331985,-2956425,1538824,None,4070894,77952,-377063,0,377063,None,52225,588418,1200085,-3098712,None,377063,-3098712,-3098712,-2956425,-1756340,-3098712
SDPI,2016-03-31,USD,147396,1168010,1020614,1020614,-2101018,1290606,None,3545644,78368,-363468,0,363468,None,56726,622757,1234424,-2242540,None,363468,-2242540,-2242540,-2101018,-866594,-2242540
