SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
JGW,2017-12-31,USD,122977000,178233000,57197000,None,97357000,23283000,None,25620000,None,44406000,47503000,3097000,31864000,None,500000,396000,-167262000,7545000,3097000,-182473000,-174807000,97357000,97753000,-174807000
JGW,2017-09-30,USD,130633000,188602000,59236000,None,96171000,24422000,None,34462000,None,43120000,47379000,4259000,28050000,None,499000,404000,-5019000,-2705000,4259000,-35975000,-2314000,96171000,96575000,-2314000
JGW,2017-06-30,USD,98121000,156010000,58418000,None,73656000,24065000,None,24465000,None,47870000,47997000,127000,7260000,None,694000,400000,-6119000,892000,127000,6729000,-7011000,73656000,74056000,-7011000
JGW,2017-03-31,USD,94170000,152553000,59506000,None,71466000,21150000,None,22704000,None,45189000,49361000,4172000,3787000,None,707000,431000,-3238000,3961000,4172000,1012000,-7199000,71466000,71897000,-7199000
JGW,2016-12-31,USD,116185000,172823000,57949000,None,96310000,18080000,None,19875000,None,43944000,47821000,3877000,23615000,None,684000,484000,236000,1500000,3877000,-147932000,-1264000,96310000,96794000,-1264000
JGW,2016-09-30,USD,82963000,137524000,56636000,None,58767000,21627000,None,24196000,None,36010000,43991000,7981000,34793000,None,695000,494000,-22596000,-3883000,7981000,108440000,-18713000,58767000,59261000,-18713000
JGW,2016-06-30,USD,79184000,132984000,54784000,None,51897000,21304000,None,27287000,None,47016000,47561000,545000,4228000,None,685000,500000,-17060000,-6266000,545000,-23510000,-10794000,51897000,52397000,-10794000
JGW,2016-03-31,USD,73069000,132569000,61088000,None,49767000,21084000,None,23302000,None,51128000,53659000,2531000,16452000,None,672000,630000,-22687000,-6600000,2531000,-35089000,-16087000,49767000,50397000,-16087000
JGW,2015-12-31,USD,92380000,146416000,55002000,None,-21754000,20470000,None,114134000,None,48039000,50074000,2035000,14693000,None,723000,964000,38711000,-5778000,2035000,-107436000,44489000,-21754000,-20790000,44489000
JGW,2015-09-30,USD,66032000,121638000,57259000,None,11877000,22253000,None,54155000,None,48119000,50169000,2050000,11648000,None,577000,389000,-33949000,-7252000,2050000,-57627000,-26697000,11877000,12266000,-26697000
JGW,2015-06-30,USD,56375000,106443000,51686000,None,34700000,21675000,None,21675000,None,45568000,45691000,123000,1130000,None,556000,300000,-14312000,-2016000,0,-26633000,-12296000,34700000,35000000,-12296000
JGW,2015-03-31,USD,80363000,129198000,50174000,None,58098000,20479000,None,22265000,None,42508000,44392000,1884000,1199000,None,544000,447000,-4500000,-3155000,1291000,-5460000,-1345000,58098000,58545000,-1345000
JGW,2014-12-31,USD,122547000,172602000,51588000,None,104643000,20774000,None,17835000,None,45864000,47854000,1990000,997000,None,461000,544000,16800000,4971000,1990000,27683000,11829000,104643000,105187000,11829000
JGW,2014-09-30,USD,97154000,145967000,49868000,None,214780000,23274000,None,15794000,None,38733000,40725000,1992000,1265000,None,398000,-3356000,6268000,2176000,1722000,12689000,4092000,214780000,211424000,4092000
JGW,2014-06-30,USD,119329000,170029000,51827000,None,23630000,21045000,None,23096000,None,46638000,48608000,1970000,1030000,None,428000,2663000,12349000,6081000,0,21708000,5497000,23630000,26293000,6268000
JGW,2014-03-31,USD,132659000,183889000,52321000,None,39088000,21963000,None,28842000,None,47822000,49771000,1949000,568000,None,389000,2641000,16934000,7912000,1949000,34533000,9181000,39088000,41729000,9022000
JGW,2013-12-31,USD,117128000,170189000,54382000,None,-204709000,23937000,None,24609000,None,49303000,51870000,2567000,15651000,None,590000,6622000,None,1245000,-17390000,-5362000,None,-204709000,-198087000,None
