SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
OMP,2020-12-31,USD,118745000,116027000,-2718000,-2718000,43149000,8722000,None,8750000,None,25413000,None,-25413000,90614000,696000,None,None,69258000,None,-25413000,69258000,55339000,43149000,None,55339000
OMP,2020-09-30,USD,62762000,81802000,19040000,19040000,46504000,8870000,None,10328000,None,-2753000,None,2753000,84555000,-7000,None,None,43744000,None,2753000,43744000,27261000,46504000,None,27261000
OMP,2020-06-30,USD,43954000,60877000,16923000,16923000,27957000,9286000,None,9502000,None,-5186000,None,5186000,66063000,-101000,None,None,22670000,None,5186000,22670000,11874000,27957000,None,11874000
OMP,2020-03-31,USD,-55529000,76370000,25272000,25272000,-39060000,8451000,None,110218000,None,-30257000,-30257000,30257000,106627000,-42000,None,None,-69359000,None,30257000,-69359000,-71399000,-39060000,None,-71399000
OMP,2019-12-31,USD,-294595000,107759000,-7837000,-7837000,68077000,6787000,None,6813000,None,-4627000,-5069000,4627000,112386000,1000,None,None,67555000,None,4627000,63451000,38839000,68077000,None,38479000
OMP,2019-09-30,USD,73928000,98938000,25010000,25010000,61732000,7665000,None,7665000,None,-4612000,-4512000,4612000,103550000,0,None,None,55302000,None,4612000,57120000,33254000,61732000,None,31436000
OMP,2019-06-30,USD,66775000,100403000,29298000,29298000,54580000,7834000,None,7834000,None,-4330000,-4209000,4330000,100403000,-4000,None,None,49035000,None,4330000,54580000,50246000,54580000,None,26198000
OMP,2019-03-31,USD,-31724000,93852000,27755000,27755000,48383000,8723000,None,8723000,None,-3969000,-3969000,3969000,93852000,0,None,None,44414000,None,3969000,48383000,44414000,48383000,None,21543000
OMP,2018-12-31,USD,44098000,72866000,-45833000,-45833000,40830000,6401000,None,6401000,None,-1735000,None,1735000,72866000,1000,None,None,38560000,None,1735000,40830000,38954000,40830000,None,15281000
OMP,2018-09-30,USD,-19979000,72105000,19816000,19816000,39416000,5449000,None,5449000,None,-163000,None,163000,72105000,-15000,None,None,38835000,None,163000,39416000,39160000,39416000,None,12376000
OMP,2018-06-30,USD,-16517000,67106000,16334000,16334000,38068000,5897000,None,5897000,None,-183000,None,183000,67106000,None,None,None,37485000,None,183000,38068000,37868000,38068000,None,12444000
OMP,2018-03-31,USD,44043000,61693000,17116000,17116000,32032000,6150000,None,6150000,None,-262000,None,262000,61693000,None,None,None,31529000,None,262000,32032000,31770000,32032000,None,9954000
OMP,2017-12-31,USD,42465000,56883000,14418000,14418000,33363000,4729000,None,4729000,None,None,None,0,56883000,None,None,None,11638000,0,None,33365000,33365000,33363000,None,11638000
