SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
TSL,2016-09-30,USD,None,741058000,615503000,615503000,37734000,87821000,5853000,None,None,None,None,29102000,None,None,None,None,31668000,5910000,None,None,None,None,None,27113000
TSL,2016-06-30,USD,None,961623000,785295000,785295000,76611000,99717000,11691000,None,None,None,None,25973000,None,None,None,None,59928000,16500000,None,None,None,None,None,40273000
TSL,2016-03-31,USD,None,816901000,677206000,677206000,41504000,98191000,9419000,None,None,None,None,15532000,None,None,None,None,32119000,3674000,None,None,None,None,None,26618000
TSL,2015-12-31,USD,None,961882000,778580000,778580000,81334000,101968000,11242000,None,None,None,None,14350000,None,None,None,None,59754000,17617000,None,None,None,None,None,41681000
TSL,2015-09-30,USD,None,792599000,654449000,654449000,50805000,87345000,7166000,None,None,None,None,13503000,None,None,None,None,None,None,None,None,None,None,None,None
TSL,2015-06-30,USD,None,722942000,578082000,578082000,60683000,84177000,8012000,None,None,None,None,13036000,None,None,None,None,54806000,11755000,None,None,None,None,None,40911000
TSL,2015-03-31,USD,None,558089000,457768000,457768000,29154000,71167000,7679000,None,None,None,None,11363000,None,None,None,None,18888000,3222000,None,None,None,None,None,13913000
TSL,2014-12-31,USD,None,705039000,594009000,594009000,30512000,80518000,6858000,None,None,None,None,9099000,None,None,None,None,15592000,1687000,None,None,None,None,None,10615000
TSL,2014-09-30,USD,None,616844000,514050000,514050000,35647000,67147000,5481000,None,None,None,None,7878000,None,None,None,None,15800000,5222000,None,None,None,None,None,11487000
TSL,2014-06-30,USD,None,519425000,439190000,439190000,15699000,64536000,5145000,None,None,None,None,8770000,None,None,None,None,12472000,2168000,None,None,None,None,None,10728000
TSL,2014-03-31,USD,None,444811000,353298000,353298000,38245000,53268000,4774000,None,None,None,None,9139000,None,None,None,None,32884000,6411000,None,None,None,None,None,26508000
TSL,2013-12-31,USD,None,525638000,437217000,437217000,30709000,57712000,6006000,None,None,None,None,8975000,None,None,None,None,14124000,None,None,None,None,None,None,15464000
TSL,2013-09-30,USD,None,548386000,464955000,464955000,6033000,77398000,4360000,None,None,None,None,13355000,None,None,None,None,4979000,None,None,None,None,None,None,9901000
TSL,2013-06-30,USD,None,440725000,389507000,389507000,None,65973000,4085000,None,None,None,None,11507000,None,None,None,None,None,None,None,None,None,None,None,None
TSL,2013-03-31,USD,None,260222000,255798000,255798000,None,44490000,5475000,None,None,None,None,14608000,None,None,None,None,None,None,None,None,None,None,None,None
TSL,2012-12-31,USD,None,302747000,297113000,297113000,None,76061000,5391000,None,None,None,None,12682000,None,None,None,None,None,11256000,None,None,None,None,None,None
TSL,2012-09-30,USD,None,297974000,295618000,295618000,None,63107000,7934000,None,None,None,None,15597000,None,None,None,None,None,None,None,None,None,None,None,None
TSL,2012-06-30,USD,None,346054000,317062000,317062000,None,107599000,6500000,None,None,None,None,12097000,None,None,None,None,None,None,None,None,None,None,None,None
TSL,2012-03-31,USD,None,349880000,329619000,329619000,None,60148000,6685000,None,None,None,None,11511000,None,None,None,None,None,None,None,None,None,None,None,None
TSL,2011-12-31,USD,None,435690000,404664000,404664000,None,93943000,7833000,None,None,None,None,9095000,None,None,None,None,None,None,None,None,None,None,None,None
TSL,2011-09-30,USD,None,481900000,429885000,429885000,None,75468000,12577000,None,None,None,None,10141000,None,None,None,None,None,None,None,None,None,None,None,None
