SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
IRMD,2020-12-31,USD,6439434,8546043,2106609,-116387,651026,5275690,512718,5788408,None,None,None,None,8529303,13507,127886,24456,664533,27119,None,637414,627740,651026,675482,637414
IRMD,2020-09-30,USD,5741060,7699096,1958036,-6167,784758,4479426,476876,4956302,None,None,None,None,7699096,9352,128513,22999,794110,-280536,None,1074646,1067465,784758,807757,1074646
IRMD,2020-06-30,USD,4930105,6794692,1864587,-92767,-2929110,7376561,482654,7859215,None,None,None,None,6794692,17852,127945,22999,-2911258,-798988,None,-2112270,-2099135,-2929110,-2906111,-2112270
IRMD,2020-03-31,USD,6463811,8677541,2213730,128143,737235,5296294,430282,5726576,None,None,None,None,8677541,98502,126308,22491,835737,-933474,None,1769211,1779644,737235,759726,1769211
IRMD,2019-12-31,USD,8148815,10890653,2741838,-56293,2238916,5530589,379310,5909899,None,None,None,None,10887000,115249,127390,22491,2354165,-887518,None,3241683,3242917,2238916,2261407,3241683
IRMD,2019-09-30,USD,7795091,9963299,2168208,-11193,2518841,4906724,369526,5276250,None,None,None,None,9963299,110064,122834,22491,2628905,174035,None,2454870,2460743,2518841,2541332,2454870
IRMD,2019-06-30,USD,7367308,9225596,1858288,-4929,2375803,4660195,331310,4991505,None,None,None,None,9225596,78025,126653,22490,2453828,364987,None,2088841,2116106,2375803,2398293,2088841
IRMD,2019-03-31,USD,6389766,8437593,2047827,120529,1513845,4523348,352573,4875921,None,None,None,None,8437593,92574,124341,22491,1606419,-239146,None,1845565,1883759,1513845,1536336,1845565
IRMD,2018-12-31,USD,6356900,8339392,1982492,13889,1792842,4196343,367715,4564058,None,None,None,None,8324131,83072,124803,22491,1875914,168901,None,1707013,1739480,1792842,1815333,1707013
IRMD,2018-09-30,USD,5787939,7614655,1826716,24320,1448099,3966257,373583,4339840,None,None,None,None,7614655,42555,121133,22491,1490654,-909619,None,2400273,2422938,1448099,1470590,2400273
IRMD,2018-06-30,USD,5665895,7376785,1710890,12570,1675507,3594400,395988,3990388,None,None,None,None,7376785,27838,115088,22491,1703345,348377,None,1354968,1360129,1675507,1697998,1354968
IRMD,2018-03-31,USD,5416616,7108151,1691535,61011,1087322,3949468,379826,4329294,None,None,None,None,7108151,40072,109371,21860,1127394,286198,None,841196,798116,1087322,1109182,841196
IRMD,2017-12-31,USD,5064747,6704944,1640197,31178,999753,3715435,349559,4064994,None,None,None,None,-16381085,32000,107058,20600,1031753,848115,None,183638,157360,999753,1020353,183638
IRMD,2017-09-30,USD,4381957,5689724,1307767,14362,196062,3803191,382704,4185895,None,None,None,None,5689724,28715,97991,20599,224777,32384,None,192393,196091,196062,216661,192393
IRMD,2017-06-30,USD,4290050,5524364,1234314,30830,327575,3513464,449011,3962475,None,None,None,None,5524364,21138,94354,20600,348713,-8360,None,357073,362413,327575,348175,357073
IRMD,2017-03-31,USD,3774942,5162560,1387618,-7171,-238381,3472033,541290,4013323,None,None,None,None,5162560,29524,63469,20600,-208857,24483,None,-233340,-228160,-238381,-217781,-233340
IRMD,2016-12-31,USD,4686185,5990273,1304088,7643,1505222,2816747,364216,3180963,None,None,None,None,None,9588,61382,2635,1514810,374010,None,1140800,1109345,1505222,1507857,1140800
IRMD,2016-09-30,USD,6267333,7673217,1405884,-67,2593530,3216670,457134,3673803,None,None,None,None,None,-4017,58903,2635,2589513,1029029,None,1560483,1569526,2593530,2596165,1560484
IRMD,2016-06-30,USD,8129838,9868905,1739067,11664,3340053,4497963,291822,4789785,None,None,None,None,None,-4669,56536,5400,3335384,1104133,None,2231251,2258006,3340053,3345453,2231251
IRMD,2016-03-31,USD,7258356,8964153,1705797,74946,3481250,3542770,234336,3777106,None,None,None,None,None,31778,53566,7348,3513028,1231017,None,2282011,2296105,3481250,3488598,2282011
