SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
SPRD,2013-09-30,USD,None,293320000,183472000,183472000,39383000,70465000,57649000,None,None,None,None,1161000,None,None,None,None,39272000,3622000,None,None,None,None,None,35650000
SPRD,2013-06-30,USD,None,277810000,172885000,172885000,35748000,69177000,59205000,None,None,None,None,976000,None,None,None,None,37410000,2585000,None,None,None,None,None,34825000
SPRD,2013-03-31,USD,None,189019000,118515000,118515000,22550000,47954000,39508000,None,None,None,None,930000,None,None,None,None,22054000,1799000,None,None,None,None,None,20255000
SPRD,2012-12-31,USD,None,203129000,127805000,127805000,26439000,48885000,41234000,None,None,None,None,980000,None,None,None,None,26374000,1620000,None,None,None,None,None,24868000
SPRD,2012-09-30,USD,None,187872000,117809000,117809000,25127000,44936000,36461000,None,None,None,None,1058000,None,None,None,None,25284000,2288000,None,None,None,None,None,23237000
SPRD,2012-06-30,USD,None,173130000,108934000,108934000,23444000,40752000,33344000,None,None,None,None,849000,None,None,None,None,23448000,2706000,None,None,None,None,None,20951000
SPRD,2012-03-31,USD,None,161114000,99821000,99821000,25911000,35382000,28422000,None,None,None,None,1404000,None,None,None,None,27318000,3367000,None,None,None,None,None,24256000
SPRD,2011-12-31,USD,None,192225000,113854000,113854000,34225000,44146000,37747000,None,None,None,None,1253000,None,None,None,None,37041000,2298000,None,None,None,None,None,35175000
SPRD,2011-09-30,USD,None,184782000,107625000,107625000,39529000,37628000,28852000,None,None,None,None,1239000,None,None,None,None,44424000,5172000,None,None,None,None,None,39252000
SPRD,2011-06-30,USD,None,160177000,92976000,92976000,33922000,33279000,26754000,None,None,None,None,740000,None,None,None,None,36676000,4185000,None,None,None,None,None,32491000
SPRD,2011-03-31,USD,None,137072000,79170000,79170000,28695000,29207000,23949000,None,None,None,None,699000,None,None,None,None,30974000,3437000,None,None,None,None,None,27537000
SPRD,2010-12-31,USD,None,126547000,72118000,72118000,28260000,26169000,19596000,None,None,None,None,None,None,None,None,None,32716000,2761000,None,None,None,None,None,29955000
SPRD,2010-09-30,USD,None,96230000,53760000,53760000,25222000,17248000,12147000,None,None,None,None,None,None,None,None,None,22324000,2798000,None,None,None,None,None,19526000
SPRD,2010-06-30,USD,None,71449000,39586000,39586000,12645000,19218000,14955000,None,None,None,None,None,None,None,None,None,13115000,1988000,None,None,None,None,None,11127000
SPRD,2010-03-31,USD,None,52113000,28410000,28410000,7462000,16241000,11990000,None,None,None,None,None,None,None,None,None,7169000,583000,None,None,None,None,None,6586000
SPRD,2009-12-31,USD,None,42257000,24444000,24444000,2489000,15324000,11459000,None,None,None,None,712000,None,None,None,None,2258000,809000,None,None,None,None,None,1449000
SPRD,2009-09-30,USD,None,38379000,23414000,23414000,1586000,13379000,9696000,None,None,None,None,352000,None,None,None,None,1792000,1162000,None,None,None,None,None,630000
SPRD,2009-06-30,USD,None,16218000,12396000,12396000,None,17718000,8100000,None,None,None,None,66000,None,None,None,None,None,None,None,None,None,None,None,None
SPRD,2009-03-31,USD,None,8216000,6622000,6622000,None,11157000,7784000,None,None,None,None,43000,None,None,None,None,None,None,None,None,None,None,None,None
SPRD,2008-12-31,USD,None,10235000,12982000,12982000,None,16238000,8838000,None,None,None,None,100000,None,None,None,None,None,None,None,None,None,None,None,None
SPRD,2008-09-30,USD,None,19977000,11242000,11242000,None,16403000,18368000,None,None,None,None,54000,None,None,None,None,None,259000,None,None,None,None,None,None
