SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
ETON,2020-12-31,USD,-219000,-186000,272000,272000,-7420000,3800000,3401000,7201000,None,-267000,None,267000,81000,None,None,161000,-7687000,None,267000,-24029000,-24029000,-7420000,-7259000,-7687000
ETON,2020-09-30,USD,-17000,-392000,-116000,144000,-6272000,3429000,2826000,6255000,None,-231000,None,231000,-161000,-232000,86000,164000,-6504000,None,231000,-6504000,-6504000,-6272000,-6108000,-6504000
ETON,2020-06-30,USD,-8000,20000,28000,28000,-4538000,2921000,1609000,4530000,None,-192000,None,191000,20000,-192000,87000,164000,-4730000,None,None,-4730000,-4730000,-4538000,-4374000,-4730000
ETON,2020-03-31,USD,-3000,-96000,102000,102000,-8881000,2610000,6268000,8878000,None,-195000,-168000,195000,99000,-168000,87000,162000,-9049000,None,195000,-9049000,-9049000,-8881000,-8719000,-9049000
ETON,2019-12-31,USD,6000,443000,437000,453000,-2656000,2429000,233000,2662000,None,-40000,-40000,-40000,459000,None,None,148000,-2696000,None,None,-13448000,-13448000,-2656000,-2508000,-2696000
