SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
MKTX,2020-12-31,USD,172950000,172950000,36472000,36472000,91697000,5151000,None,79649000,None,-96000,None,96000,173046000,-1431000,None,10592000,90289000,17358000,96000,72931000,78880000,91697000,102289000,72931000
MKTX,2020-09-30,USD,162960000,162960000,37583000,37583000,87807000,4615000,None,76199000,None,-1046000,None,1046000,164006000,860000,None,9032000,87965000,20189000,None,67776000,71328000,87807000,96839000,67776000
MKTX,2020-06-30,USD,143159000,184795000,41636000,41636000,104135000,5063000,None,80660000,None,None,714000,None,184795000,-446000,None,8305000,104403000,20549000,None,83854000,84323000,104135000,112440000,83854000
MKTX,2020-03-31,USD,127784000,168978000,41194000,41194000,91089000,5808000,None,77889000,None,None,1269000,None,168978000,-656000,None,8067000,91702000,16886000,None,74816000,70466000,91089000,99156000,74816000
MKTX,2019-12-31,USD,96657000,129774000,33117000,33117000,60851000,8097000,None,68923000,None,None,1767000,None,129774000,-661000,None,7730000,61957000,11684000,None,50273000,52807000,60851000,68581000,50273000
MKTX,2019-09-30,USD,98916000,131597000,32681000,32681000,65965000,6268000,None,65632000,None,None,2211000,None,131597000,-838000,None,6700000,67338000,13336000,None,54002000,52656000,65965000,72665000,54002000
MKTX,2019-06-30,USD,92867000,125490000,32623000,32623000,60877000,7467000,None,64613000,None,None,2096000,None,125490000,-64000,None,6345000,62909000,14804000,None,48105000,47464000,60877000,67222000,48105000
MKTX,2019-03-31,USD,91833000,124491000,32658000,32658000,63189000,5423000,None,61302000,None,None,None,None,124491000,42000,None,6082000,65220000,12698000,None,52522000,54099000,63189000,69271000,52522000
MKTX,2018-12-31,USD,84642000,112444000,27802000,27802000,53965000,6960000,None,58479000,None,None,None,None,112444000,175000,None,5848000,56066000,10235000,None,45831000,45470000,53965000,59813000,45831000
MKTX,2018-09-30,USD,75161000,72743000,26282000,26282000,46412000,5724000,None,55031000,None,None,None,None,72743000,-250000,None,6173000,47797000,9203000,None,38594000,38084000,46412000,52585000,38594000
MKTX,2018-06-30,USD,82148000,135664000,26199000,26199000,52034000,6243000,None,54930000,None,None,None,None,106964000,-207000,None,5790000,53210000,12723000,None,40487000,39256000,52034000,57824000,40487000
MKTX,2018-03-31,USD,87048000,114714000,28834000,28834000,60173000,4540000,None,54541000,None,None,None,None,116296000,-328000,None,5269000,61013000,13073000,None,47940000,47874000,60173000,65442000,47940000
MKTX,2017-12-31,USD,75231000,108368000,24334000,24334000,58174000,6610000,None,50194000,None,None,None,None,99275000,-534000,None,5208000,49371000,15898000,None,33473000,33397000,58174000,63382000,33473000
MKTX,2017-09-30,USD,71106000,96701000,25595000,25595000,47217000,5453000,None,49484000,None,None,None,None,97470000,-382000,None,4583000,47217000,13087000,None,34130000,35258000,47217000,51800000,34130000
MKTX,2017-06-30,USD,71893000,97314000,25421000,25421000,49573000,5683000,None,47741000,None,None,None,None,87015000,-252000,None,4790000,49573000,11550000,None,38023000,39315000,49573000,54363000,38023000
MKTX,2017-03-31,USD,76490000,103891000,27401000,27401000,55607000,4595000,None,48284000,None,None,None,None,105922000,-298000,None,4693000,55607000,13144000,None,42463000,42121000,55607000,60300000,42463000
MKTX,2016-12-31,USD,94436000,94436000,39817000,39817000,50327000,7038000,None,44109000,None,None,None,None,96619000,None,None,4292000,50327000,17162000,None,33165000,31082000,50327000,54619000,33165000
MKTX,2016-09-30,USD,90271000,90271000,39592000,39592000,46354000,5871000,None,43917000,None,None,None,None,91656000,None,None,4325000,46354000,15436000,None,30918000,29822000,46354000,50679000,30918000
MKTX,2016-06-30,USD,96639000,96639000,41548000,41548000,50551000,5986000,None,46088000,None,None,None,None,86239000,None,None,4540000,50551000,17425000,None,33126000,31356000,50551000,55091000,33126000
MKTX,2016-03-31,USD,88573000,88573000,39522000,39522000,44370000,5668000,None,44203000,None,None,None,None,86593000,None,None,4681000,44370000,15407000,None,28963000,26913000,44370000,49051000,28963000
