SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
HTBX,2020-12-31,USD,599057,599057,0,None,-7026758,3283021,4192929,7629950,None,-4135,317314,4135,603192,127590,60856,29725,-6554718,None,4135,-5654718,-6581738,-7026758,-6997033,-6451592
HTBX,2020-09-30,USD,2340255,845210,-1495045,None,-9131124,6579193,3172663,9980856,None,-4522,140614,4522,849732,111307,58853,29724,-8851609,0,4522,-8916433,-8915563,-9131124,-9101400,-8851609
HTBX,2020-06-30,USD,-4903,588262,593165,None,-4842306,1801674,2790797,5435471,None,-4903,56080,4903,593165,273771,56670,29725,-4536818,-82388,4903,-4536818,-4633940,-4842306,-4812581,-4454430
HTBX,2020-03-31,USD,-4412,897468,901880,None,-5124174,3270548,2782506,6026054,None,-4412,52710,4412,901880,-257479,42572,25027,-5392106,900000,4412,-7273420,-6073302,-5124174,-5099147,-6292106
HTBX,2019-12-31,USD,-1062940,1986164,3049104,None,-3403563,2229819,3287860,5402679,None,58764,58764,None,1987118,54982,50748,None,-3336624,0,None,-3289817,-3400104,-3403563,None,-3336624
HTBX,2019-09-30,USD,6439,6439,3129356,3129356,-6355053,1993136,3129356,6361492,97415,97415,97415,None,6439,-73275,54826,None,-6194598,0,None,-6330913,-6130887,-6355053,None,-6194598
HTBX,2019-06-30,USD,342487,342487,3424141,3424141,-5054113,1860459,3424141,5396600,124793,124793,124793,None,342487,-15585,54826,None,-4770870,0,None,-4944905,-4754258,-5054113,None,-4770870
HTBX,2019-03-31,USD,701062,701062,3172247,3172247,-5933076,3347601,3172247,6634138,None,150852,150850,None,701062,8321,67186,None,-5670298,45178,None,-5819081,-5723665,-5933076,None,-5715476
HTBX,2018-12-31,USD,2058136,2058136,5476529,5476529,-5546500,2298107,5476529,7604636,None,None,None,None,5593849,-35720,66083,None,-5258554,-320408,None,-5127366,-4902673,-5546500,None,-4938146
HTBX,2018-09-30,USD,1840009,1840009,4403759,4403759,-4264188,1585600,4403759,6104197,None,None,None,None,None,31704,62827,None,-3883951,-225389,None,-3483895,-3619185,-4264188,None,-3658562
HTBX,2018-06-30,USD,1143177,1143177,3479776,3479776,-4237745,1361166,3479776,5380922,None,None,None,None,None,-53224,64333,None,-4285071,-235000,None,-4246805,-4000125,-4237745,None,-4050071
HTBX,2018-03-31,USD,752527,752527,2872950,2872950,-3911880,1780339,2872950,4664407,None,None,None,None,None,175020,44075,None,-3731766,-205000,None,-3733227,-3505441,-3911880,None,-3526766
HTBX,2017-12-31,USD,613630,613630,4518000,4518000,-4162335,2072882,2478794,4775965,None,None,None,123832,None,-7935,33126,None,-4165419,-1033407,None,-3355879,-3125064,-4162335,None,-3132012
HTBX,2017-09-30,USD,470823,470823,2979000,2979000,-2541575,1188476,1823922,3012398,None,None,None,-111542,None,31768,34287,None,-2504178,-203371,None,-2504178,-2325514,-2541575,None,-2300807
HTBX,2017-06-30,USD,411250,411250,3141000,3141000,-3323263,1582581,2151932,3734513,None,None,None,-148412,None,7716,33558,None,-3309081,-90166,None,-3309081,-3228575,-3323263,None,-3218915
HTBX,2017-03-31,USD,24240,24240,3307000,3307000,-3315676,1527015,1812901,3339916,None,None,None,136122,None,69727,33113,None,-3240728,-50791,None,-3240728,-3256312,-3315676,None,-3189937
HTBX,2016-12-31,USD,284072,284072,3374000,3374000,-3285056,1285899,7816420,3406466,None,None,None,178981,None,-86263,33303,None,-3543558,-71376,None,-3543558,-3394868,-3285056,None,-3472182
HTBX,2016-09-30,USD,109765,109765,2481000,2481000,-2293474,820574,559177,2513707,None,None,None,110468,None,734509,33221,None,-1663988,-47042,None,-1663988,-1653333,-2293474,None,-1616946
HTBX,2016-06-30,USD,-123832,-123832,2825000,2825000,-2859623,1083298,454907,2859623,None,None,None,123832,None,-57166,33192,None,-3032767,-107546,None,-3032767,-2875988,-2859623,None,-2925221
HTBX,2016-03-31,USD,-136122,-136122,4657000,4657000,-4689166,1031158,500173,4689166,None,None,None,136122,None,79701,32361,None,-4734486,-174883,None,-4734486,-4635410,-4689166,None,-4559603
