SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
HIVE,2019-06-30,USD,24430000,38037000,13607000,13607000,-4119000,20881000,7668000,None,None,None,None,-200000,None,None,None,None,-5924000,158000,None,-6082000,None,-4119000,None,-6082000
HIVE,2019-03-31,USD,20379000,33017000,12638000,12638000,-8892000,20508000,8763000,41909000,None,None,None,-207000,None,None,None,None,-8600000,52000,None,-8652000,None,-8892000,None,-8652000
HIVE,2018-12-31,USD,24986000,38115000,13129000,13129000,-4583000,20312000,9257000,42698000,None,None,None,-205000,None,None,None,None,-5797000,-42000,None,-5755000,None,-4583000,None,-5755000
HIVE,2018-09-30,USD,26613000,40552000,13939000,13939000,-2608000,20692000,8529000,43160000,None,None,None,-196000,None,None,None,None,-2373000,60000,None,-2433000,None,-2608000,None,-2433000
HIVE,2018-06-30,USD,26713000,40475000,13762000,13762000,-2871000,21003000,8581000,43346000,None,None,None,-183000,None,None,None,None,-2748000,84000,None,-2832000,None,-2871000,None,-2832000
HIVE,2018-03-31,USD,23692000,35767000,12075000,12075000,-7211000,21624000,9279000,42978000,None,None,None,-164000,None,None,None,None,-7259000,58000,None,-7317000,None,-7211000,None,-7317000
HIVE,2017-12-31,USD,79133000,37180000,11185000,11185000,-14856000,28512000,8386000,223146000,None,None,None,155000,None,None,None,None,-14966000,234000,None,-14221000,None,-13264000,None,-15494000
HIVE,2017-09-30,USD,-4115000,39301000,12384000,12384000,-2892000,31113000,9260000,-94140000,None,None,None,135000,None,None,None,None,-2861000,75000,None,-22050000,None,-22068000,None,-2739000
HIVE,2017-06-30,USD,4092000,42201000,12834000,12834000,5247000,32122000,9222000,45900000,None,None,None,147000,None,None,None,None,5246000,197000,None,23184000,None,22776000,None,5146000
HIVE,2017-03-31,USD,24439000,36329000,11098000,11098000,-8847000,32008000,9550000,0,None,None,None,130000,None,None,None,None,-8922000,97000,None,-9019000,None,-8792000,None,-9019000
HIVE,2016-12-31,USD,85833000,41697000,12458000,12458000,-26139000,35712000,10047000,203620000,None,None,None,123000,None,None,None,None,-28320000,184000,None,-43328000,None,-40738000,None,-28504000
HIVE,2016-09-30,USD,-31750000,40369000,12295000,12295000,10185000,36847000,10685000,0,None,None,None,115000,None,None,None,None,10095000,85000,None,12524000,None,12190000,None,10223000
HIVE,2016-06-30,USD,58954000,47631000,14564000,14564000,-19828000,38649000,10562000,0,None,None,None,110000,None,None,None,None,-19722000,68000,None,-7412000,None,-7234000,None,-19935000
HIVE,2016-03-31,USD,0,40128000,12446000,12446000,0,37797000,10210000,0,None,None,None,126000,None,None,None,None,0,145000,None,0,None,0,None,0
HIVE,2015-12-31,USD,72879000,46226000,14272000,14272000,-31260000,37754000,10433000,193925000,None,None,None,142000,None,None,None,None,-32800000,137000,None,-44218000,None,-42266000,None,-32937000
HIVE,2015-09-30,USD,28387000,42780000,13394000,13394000,-11006000,29295000,10098000,39393000,None,None,None,140000,None,80000,None,None,-11066000,215000,None,-11281000,None,-10926000,None,-11281000
HIVE,2015-06-30,USD,24691000,36836000,11162000,11162000,-11202000,27010000,8883000,35893000,None,None,None,173000,None,38000,None,None,-11337000,99000,None,-11436000,None,-11164000,None,-11436000
HIVE,2015-03-31,USD,17181000,25817000,8017000,8017000,-15346000,25017000,7510000,32527000,None,None,None,754000,None,149000,None,None,-15951000,108000,None,-16059000,None,-15197000,None,-16059000
HIVE,2014-12-31,USD,24304000,36180000,11293000,11293000,-7439000,24712000,7031000,31743000,None,None,None,461000,None,119000,None,None,-7781000,205000,None,-7986000,None,-7320000,None,-7986000
HIVE,2014-09-30,USD,23884000,35326000,10695000,10695000,-6940000,23280000,7544000,30824000,None,None,None,458000,None,105000,None,None,-7293000,81000,None,-7374000,None,-6835000,None,-7374000
HIVE,2014-06-30,USD,25355000,37554000,11677000,11677000,-5624000,24146000,6833000,30979000,None,None,None,459000,None,-50000,None,None,-6133000,135000,None,-6268000,None,-5674000,None,-6268000
