SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
RNF,2015-12-31,USD,17891000,77381000,54203000,54203000,-13105000,4273000,None,30996000,None,None,None,5557000,None,-53000,None,None,-18715000,39000,None,-18754000,None,-13158000,None,-18754000
RNF,2015-09-30,USD,19362000,84323000,64961000,64961000,-19949000,6219000,None,39311000,None,None,None,5570000,None,-14000,None,None,-25533000,-19000,None,-25514000,None,-19963000,None,-25514000
RNF,2015-06-30,USD,44726000,109853000,61997000,61997000,-62067000,4166000,None,106793000,None,None,None,5546000,None,1411000,None,None,-66202000,9000,None,-66211000,None,-60656000,None,-66211000
RNF,2015-03-31,USD,18783000,69174000,50391000,50391000,14018000,4336000,None,4761000,None,None,None,5028000,None,-3000,None,None,8991000,38000,None,8953000,None,14019000,None,8953000
RNF,2014-12-31,USD,11806000,80560000,62717000,62717000,6979000,4410000,None,4843000,None,None,None,4620000,None,5435000,None,None,7778000,-64000,None,7842000,None,12398000,None,7842000
RNF,2014-09-30,USD,6688000,84163000,77475000,77475000,2181000,3819000,None,4507000,None,None,None,4624000,None,-635000,None,None,-3078000,27000,None,-3105000,None,1546000,None,-3105000
RNF,2014-06-30,USD,28219000,113609000,78136000,78136000,-4090000,4504000,None,32309000,None,None,None,4809000,None,None,None,None,-8899000,25000,None,-8924000,None,-4090000,None,-8924000
RNF,2014-03-31,USD,13764000,56280000,39545000,39545000,8153000,5278000,None,5605000,None,None,None,5004000,None,None,None,None,3155000,30000,None,3125000,None,8159000,None,3125000
RNF,2013-12-31,USD,-8033000,54576000,62609000,62609000,-13569000,3563000,None,5536000,None,None,None,4373000,None,9647000,None,None,-17941000,-534000,None,-17407000,None,-3922000,None,-17407000
RNF,2013-09-30,USD,16820000,93279000,73091000,73091000,-18335000,4080000,None,35155000,None,None,None,3996000,None,309000,None,None,-22022000,233000,None,-22255000,None,-18026000,None,-22255000
RNF,2013-06-30,USD,39848000,103956000,60629000,60629000,34039000,4901000,None,5802000,None,None,None,3926000,None,-10920000,None,None,28846000,125000,None,28721000,None,23126000,None,28721000
RNF,2013-03-31,USD,22719000,59564000,34185000,34185000,17030000,4741000,None,5704000,None,None,None,1803000,None,-123000,None,None,15089000,80000,None,15009000,None,16892000,None,15009000
RNF,2012-12-31,USD,28586000,92407000,61481000,61481000,21528000,6394000,None,7284000,None,None,None,1288000,None,-1025000,None,None,17858000,303000,None,17554000,None,20277000,None,17555000
RNF,2012-09-30,USD,35035000,60112000,25077000,25077000,29437000,5508000,None,5835000,None,None,None,39000,None,341000,None,None,28847000,None,None,28848000,None,29541000,None,28847000
RNF,2012-06-30,USD,45646000,70643000,24997000,24997000,41679000,3884000,None,4042000,None,None,None,42000,None,-218000,None,None,41228000,None,None,41228000,None,41386000,None,41228000
RNF,2012-03-31,USD,22572000,38473000,15901000,15901000,19429000,2590000,None,3115000,None,None,None,100000,None,16000,None,None,19373000,None,None,19373000,None,19473000,None,19373000
RNF,2011-09-30,USD,None,38566000,23355000,23355000,10970000,1750000,None,None,None,None,None,4522000,None,None,None,None,5865000,2506000,None,None,None,None,None,3359000
RNF,2011-06-30,USD,None,74386000,33595000,33595000,35856000,1479000,None,None,None,None,None,3279000,None,None,None,None,23377000,9620000,None,None,None,None,None,13757000
RNF,2011-03-31,USD,None,23943000,12377000,12377000,8966000,1126000,None,None,None,None,None,3039000,None,None,None,None,6003000,2470000,None,None,None,None,None,3533000
RNF,2010-12-31,USD,None,42962000,24347000,24347000,14584000,1431000,None,None,None,None,None,2912000,None,None,None,None,7096000,2819000,None,None,None,None,None,4277000
RNF,2010-09-30,USD,None,131396000,95888000,95888000,20440000,4497000,None,None,None,None,None,9859000,None,None,None,None,8353000,3344000,None,None,None,None,None,5009000
