SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
VIAC,2020-12-31,USD,2186000000,5994000000,3808000000,3808000000,1083000000,1384000000,None,1696000000,None,-268000000,0,268000000,6190000000,-54000000,None,95000000,968000000,158000000,268000000,783000000,888000000,1083000000,1178000000,810000000
VIAC,2020-09-30,USD,2232000000,5866000000,3634000000,3634000000,959000000,1373000000,None,1556000000,None,-259000000,0,259000000,6093000000,-20000000,None,98000000,653000000,38000000,282000000,612000000,704000000,959000000,1057000000,615000000
VIAC,2020-06-30,USD,2443000000,5928000000,3485000000,3485000000,1286000000,1222000000,None,1515000000,None,-263000000,0,263000000,6172000000,6000000,None,124000000,683000000,202000000,366000000,478000000,536000000,1286000000,1410000000,481000000
VIAC,2020-03-31,USD,-4272000000,6462000000,4065000000,4065000000,917000000,1341000000,None,1687000000,None,-241000000,0,241000000,6669000000,-33000000,None,113000000,653000000,137000000,241000000,508000000,432000000,917000000,1030000000,516000000
VIAC,2019-12-31,USD,-25943000000,6675000000,4806000000,4806000000,-13000000,1490000000,None,2144000000,None,-239000000,0,239000000,6854000000,-143000000,None,120000000,-258000000,0,239000000,-273000000,-374000000,-13000000,107000000,-258000000
VIAC,2019-09-30,USD,2535000000,6494000000,3959000000,3959000000,1036000000,1473000000,None,1703000000,None,-246000000,0,246000000,6698000000,-27000000,None,108000000,756000000,126000000,246000000,626000000,579000000,1036000000,1144000000,630000000
VIAC,2019-06-30,USD,2734000000,7143000000,4210000000,4210000000,1446000000,1371000000,None,1480000000,None,-237000000,0,237000000,7143000000,15000000,None,109000000,1218000000,241000000,237000000,971000000,983000000,1446000000,1555000000,977000000
VIAC,2019-03-31,USD,-4448000000,7100000000,4248000000,4248000000,1804000000,1313000000,None,998000000,None,-240000000,0,240000000,7100000000,-28000000,None,106000000,1583000000,-376000000,240000000,1946000000,1964000000,1804000000,1910000000,1959000000
VIAC,2018-12-31,USD,-13565000000,7092000000,2605000000,2605000000,1259000000,612000000,None,714000000,None,-118000000,0,118000000,7092000000,-17000000,None,55000000,522000000,-39000000,118000000,884000000,900000000,1259000000,702000000,887000000
VIAC,2018-09-30,USD,1341000000,6630000000,1922000000,1922000000,1307000000,549000000,None,605000000,None,-115000000,0,115000000,6630000000,-17000000,None,56000000,552000000,64000000,115000000,878000000,899000000,1307000000,746000000,886000000
VIAC,2018-06-30,USD,1282000000,6703000000,2184000000,2184000000,1448000000,532000000,None,613000000,None,-116000000,0,116000000,6703000000,-24000000,None,56000000,513000000,113000000,116000000,943000000,957000000,1448000000,715000000,954000000
VIAC,2018-03-31,USD,1361000000,6825000000,2400000000,2400000000,1190000000,524000000,None,589000000,None,-118000000,0,118000000,6825000000,-11000000,None,56000000,646000000,135000000,118000000,718000000,736000000,1190000000,828000000,728000000
VIAC,2017-12-31,USD,1423000000,3921000000,2498000000,2498000000,343000000,627000000,None,1104000000,None,-121000000,0,121000000,-44000000,-11000000,None,57000000,113000000,154000000,165000000,40000000,23000000,343000000,400000000,-41000000
VIAC,2017-09-30,USD,1309000000,3171000000,1862000000,1862000000,707000000,547000000,None,602000000,None,-116000000,0,116000000,-6605000000,3000000,None,55000000,764000000,172000000,121000000,418000000,607000000,707000000,762000000,592000000
VIAC,2017-06-30,USD,1253000000,3257000000,2004000000,2004000000,669000000,528000000,None,584000000,None,-111000000,0,111000000,3257000000,5000000,None,56000000,227000000,169000000,111000000,397000000,70000000,669000000,725000000,58000000
VIAC,2017-03-31,USD,1269000000,3343000000,2074000000,2074000000,704000000,510000000,None,565000000,None,-109000000,0,109000000,3343000000,1000000,None,55000000,-114000000,138000000,109000000,454000000,-238000000,704000000,759000000,-252000000
VIAC,2016-12-31,USD,792000000,3518000000,1842000000,1842000000,484000000,237000000,None,334000000,None,-107000000,0,107000000,None,-7000000,None,37000000,-97000000,16000000,107000000,271000000,-141000000,484000000,521000000,-113000000
VIAC,2016-09-30,USD,1499000000,3396000000,1897000000,1897000000,798000000,640000000,None,701000000,None,-104000000,0,104000000,None,2000000,None,61000000,654000000,176000000,104000000,514000000,489000000,798000000,859000000,478000000
VIAC,2016-06-30,USD,1426000000,3287000000,1861000000,1861000000,733000000,630000000,None,693000000,None,-100000000,0,100000000,None,-4000000,None,63000000,628000000,205000000,100000000,423000000,432000000,733000000,796000000,423000000
VIAC,2016-03-31,USD,1493000000,3849000000,2356000000,2356000000,821000000,617000000,None,681000000,None,-100000000,0,100000000,None,-3000000,None,64000000,704000000,231000000,100000000,473000000,484000000,821000000,885000000,473000000
