SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
RVBD,2014-12-31,USD,None,283392000,44446000,44446000,25618000,185135000,50292000,None,None,None,None,2727000,None,None,None,None,63266000,13535000,None,None,None,None,None,49731000
RVBD,2014-09-30,USD,None,276374000,41821000,41821000,20884000,185152000,53354000,None,None,None,None,2761000,None,None,None,None,16245000,4761000,None,None,None,None,None,11484000
RVBD,2014-06-30,USD,None,264026000,40962000,40962000,12738000,182267000,51298000,None,None,None,None,2801000,None,None,None,None,9753000,2988000,None,None,None,None,None,6765000
RVBD,2014-03-31,USD,None,265416000,40924000,40924000,10987000,184517000,50647000,None,None,None,None,2857000,None,None,None,None,5606000,2318000,None,None,None,None,None,3288000
RVBD,2013-12-31,USD,None,283261000,40227000,40227000,29265000,182220000,40214000,None,None,None,None,5738000,None,None,None,None,9194000,799000,None,None,None,None,None,8395000
RVBD,2013-09-30,USD,None,261723000,39020000,39020000,7439000,183427000,49461000,None,None,None,None,5896000,None,None,None,None,None,None,None,None,None,None,None,3818000
RVBD,2013-06-30,USD,None,249910000,38939000,38939000,None,182028000,51018000,None,None,None,None,5830000,None,None,None,None,None,387000,None,None,None,None,None,None
RVBD,2013-03-31,USD,None,246139000,37579000,37579000,None,183368000,48961000,None,None,None,None,6280000,None,None,None,None,None,None,None,None,None,None,None,None
RVBD,2012-12-31,USD,None,237382000,46027000,46027000,29524000,149564000,40056000,None,None,None,None,959000,None,None,None,None,12992000,8208000,None,None,None,None,None,4784000
RVBD,2012-09-30,USD,None,218597000,40769000,40769000,36583000,131957000,36139000,None,None,None,None,None,None,None,None,None,39453000,14723000,None,None,None,None,None,24730000
RVBD,2012-06-30,USD,None,198468000,40019000,40019000,20012000,128660000,35802000,None,None,None,None,None,None,None,None,None,30467000,12333000,None,None,None,None,None,18134000
RVBD,2012-03-31,USD,None,182413000,37993000,37993000,13182000,122560000,34111000,None,None,None,None,None,None,None,None,None,11121000,4172000,None,None,None,None,None,6949000
RVBD,2011-12-31,USD,None,202835000,42059000,42059000,30259000,122520000,33714000,None,None,None,None,None,None,None,None,None,24088000,3934000,None,None,None,None,None,20154000
RVBD,2011-09-30,USD,None,189783000,38207000,38207000,28257000,116560000,30999000,None,None,None,None,None,None,None,None,None,25374000,6049000,None,None,None,None,None,19325000
RVBD,2011-06-30,USD,None,170295000,35140000,35140000,21605000,108592000,29942000,None,None,None,None,None,None,None,None,None,20554000,9271000,None,None,None,None,None,11283000
RVBD,2011-03-31,USD,None,163563000,34195000,34195000,21532000,103076000,28309000,None,None,None,None,None,None,None,None,None,22030000,8985000,None,None,None,None,None,13045000
RVBD,2010-12-31,USD,None,165433000,34672000,34672000,21697000,104597000,25617000,None,None,None,None,None,None,None,None,None,20634000,8023000,None,None,None,None,None,12611000
RVBD,2010-09-30,USD,None,147806000,30913000,30913000,22493000,90546000,21951000,None,None,None,None,None,None,None,None,None,22877000,8967000,None,None,None,None,None,13910000
RVBD,2010-06-30,USD,None,126227000,26510000,26510000,11028000,84223000,20664000,None,None,None,None,None,None,None,None,None,11212000,4658000,None,None,None,None,None,6554000
RVBD,2010-03-31,USD,None,112423000,24798000,24798000,6289000,78268000,18885000,None,None,None,None,None,None,None,None,None,2248000,1165000,None,None,None,None,None,1083000
RVBD,2009-12-31,USD,None,112899000,23753000,23753000,6603000,78489000,18796000,None,None,None,None,None,None,None,None,None,781000,None,None,None,None,None,None,932000
