,SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
0,HKIB,2020-09-30,HKD,123464359,154832659,31368300,31368300,103336969,None,None,51495690,None,-2982958,None,2982958,None,None,None,None,134788794,10406098,None,124382696,None,137771752,None,124382696
1,HKIB,2020-06-30,HKD,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-86712041,None,None,None,None,None,None
2,HKIB,2020-03-31,HKD,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-86712041,None,None,None,None,None,None
3,HKIB,2019-12-31,HKD,144044685,162165897,18121212,18121212,117697182,25921055,None,44468715,None,500726,12044639,11543913,None,None,None,None,108180742,18618931,None,89561811,None,119739095,None,89561811
4,HKIB,2019-09-30,HKD,380986321,145058720,42975676,42975676,370108586,30284690,0,53853411,None,1247091,273517060,5386213,None,0,None,None,371947553,64485878,None,307461675,None,645464620,None,307461675
5,HKIB,2019-06-30,HKD,286727894,196022160,25639284,25639284,258668974,28003280,0,53698204,None,-5433843,110927830,5417177,None,0,None,None,252684655,33013010,None,219671645,None,363612490,None,219671645
6,HKIB,2019-03-31,HKD,179159360,181523360,2364000,2364000,136835790,42178380,0,42323570,None,-5341986,118813600,5358652,None,0,None,None,256441020,42231699,None,214209323,None,482666220,None,321577750
7,HKIB,2018-12-31,HKD,461567860,466765840,5197980,5197980,346541980,114033740,0,0,None,None,247038160,0,None,0,None,None,608965230,10705159.80,None,0,None,0,None,468061080
8,HKIB,2018-09-30,HKD,0,208.52,0,0,55.97,79.01,0,0,None,None,None,0,None,0,None,None,-2375.24,-89720428,None,0,None,0,None,-1561.82
9,HKIB,2018-06-30,USD,8699929.85,8966545.46,266615.61,266615.61,8309524.07,390405.78,0,657021.39,None,None,None,-9.81,None,0,None,None,8327767.98,9214133.59,None,7153244.90,None,0,None,6175520.27
10,HKIB,2018-03-31,USD,-3312160.21,3089354.01,222806.20,222806.20,-3616993.25,304833.04,0,527639.24,None,None,None,-9.81,None,0,None,None,-3385443.68,-4352207.63,None,-2830930.50,None,0,None,-2233117.65
