,SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
0,SLQT,2020-12-31,USD,267492000,351613000,84121000,84121000,124154000,145249000,4750000,228753000,None,-6782000,None,6782000,358195000,-416000,2000000,858000,116916000,26500000,6782000,90456000,90532000,124154000,125012000,90416000
1,SLQT,2020-09-30,USD,66381000,117426000,51045000,51045000,7274000,62002000,3848000,112083000,None,-6761000,None,6761000,124087000,-780000,1600000,866000,-267000,-1104000,6761000,837000,580000,7274000,8140000,837000
