,SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
0,FVRR,2020-12-31,USD,46182000,55885000,9703000,9703000,-3774000,36386000,13570000,59659000,None,-4192000,None,None,None,None,None,None,-7966000,111000,None,-8077000,None,-2547000,None,-8077000
1,FVRR,2020-09-30,USD,43637000,52345000,8708000,8708000,-983000,32978000,11642000,53328000,None,570000,570000,None,None,None,None,None,-413000,41000,None,-454000,None,147000,None,-454000
2,FVRR,2020-06-30,USD,39173000,47130000,7957000,7957000,-598000,29238000,10533000,39771000,None,491000,491000,None,None,None,None,None,-107000,17000,None,-124000,None,418000,None,-124000
3,FVRR,2020-03-31,USD,27330000,34150000,6820000,6820000,-6455000,23811000,9974000,33785000,None,331000,331000,None,None,None,None,None,-6124000,31000,None,-6155000,None,-5490000,None,-6155000
4,FVRR,2019-12-31,USD,23411000,29531000,6120000,6120000,-8069000,22158000,9322000,31480000,None,684000,684000,None,None,None,None,None,-7385000,54000,None,-7439000,None,-7176000,None,-7439000
5,FVRR,2019-09-30,USD,22004000,27867000,5863000,5863000,-8837000,21753000,9088000,30841000,None,483000,483000,None,None,None,None,None,-8354000,80000,None,-8434000,None,-7876000,None,-8434000
6,FVRR,2019-06-30,USD,20607000,25912000,5305000,5305000,-9323000,21473000,8457000,29930000,None,-10000,-10000,-10000,None,None,None,None,-9333000,20000,None,-9353000,None,-8413000,None,-9353000
7,FVRR,2019-03-31,USD,18827000,23763000,4936000,4936000,-8521000,19732000,7616000,27348000,None,214000,214000,-10000,None,None,None,None,-8307000,6000,None,-8313000,None,-7714000,None,-8313000
8,FVRR,2018-12-31,USD,16687000,20705000,4018000,4018000,-6082000,15914000,None,None,None,None,None,None,None,None,None,None,-5883000,None,None,None,None,None,None,-5883000
9,FVRR,2018-09-30,USD,15861000,19653000,3792000,3792000,-7229000,16527000,6563000,26882000,None,None,None,-10000,None,None,None,None,-7240000,None,None,-7240000,None,-7229000,None,-7240000
10,FVRR,2018-06-30,USD,14421000,18399000,3978000,3978000,-6593000,14578000,6436000,24992000,None,None,None,-92000,None,None,None,None,-6685000,None,None,-6685000,None,-6593000,None,-6685000
11,FVRR,2018-03-31,USD,12913000,16746000,3833000,3833000,-16470000,23250000,6133000,33216000,None,None,None,-92000,None,None,None,None,-16253000,None,None,-16253000,None,-16470000,None,-16253000
