,SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
0,JFIN,2020-09-30,CNY,341832000,401310000,59478000,59478000,150014000,136773000,39200000,251296000,None,2488000,None,None,None,None,None,None,119739000,32128000,None,88351000,None,150014000,None,86142000
1,JFIN,2020-06-30,CNY,194063000,244989000,50926000,50926000,48026000,101208000,34108000,146037000,None,3257000,3257000,None,None,None,None,None,54417000,14006000,None,41113000,None,57905000,None,40642000
2,JFIN,2020-03-31,CNY,249590000,313526000,63936000,63936000,51117000,131701000,36367000,198473000,None,1982000,1982000,None,None,None,None,None,54116000,13937000,None,39450000,None,56395000,None,40476000
3,JFIN,2019-12-31,CNY,271984000,342620000,70636000,70636000,-6107000,189556000,38619000,278091000,None,5808000,5808000,0,None,0,None,None,2250000,-42616000,None,45244000,None,8922000,None,45730000
4,JFIN,2019-09-30,CNY,409645000,510773000,101128000,101128000,83470000,199829000,58566000,326175000,None,88000,88000,0,None,0,None,None,90866000,9099000,None,81767000,None,90802000,None,81615000
5,JFIN,2019-06-30,CNY,1122982000,1376783000,253801000,253801000,185420000,446912000,50497000,665676000,None,308000,308000,0,None,0,None,None,195691000,27045000,None,168646000,None,470750000,None,168873000
6,JFIN,2019-03-31,CNY,612897000,731331000,118434000,118434000,294657000,220724000,53722000,318240000,None,-482000,-482000,-0.02,None,0,None,None,297694000,43479000,None,254215000,None,297212000,None,254215000
7,JFIN,2018-12-31,CNY,592613000,710257000,117644000,117644000,94341.89,231145000,32125.10,422438000,None,None,None,-389.98,None,0,None,None,79318.16,6801.60,None,72516.56,None,180460000,None,72516.56
8,JFIN,2018-09-30,USD,410255000,508165000,97910000,97910000,0,140723000,0,466059000,None,None,None,0,None,0,None,None,0,0,None,0,None,-50348000,None,0
9,JFIN,2018-06-30,USD,86827684.46,102018746.25,15191061.79,15191061.79,36773695.26,35782843.43,5657168.57,65245050.99,None,None,None,-130923.82,None,0,None,None,37194361.13,5664667.07,None,31529694.06,None,36773695.26,None,31529694.06
10,JFIN,2018-03-31,USD,143049916.41,156556962.03,13507045.62,13507045.62,78019425.21,42445505.93,6058753.28,0,None,None,None,-139001.67,None,0,None,None,53181434.60,8099514.37,None,45081920.23,None,78019425.21,None,45081920.23
11,JFIN,2017-12-31,USD,104812885.18,118354158.02,13541272.84,13541272.84,33485330.51,48439608.40,10321053.68,0,None,None,None,-134169.39,None,0,None,None,28618347.24,6597507.18,None,22020840.06,None,33485330.51,None,22020840.06
