,SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
0,NGMS,2020-12-31,USD,None,14007000,None,None,2856000,5648000,2342000,11151000,None,-1139000,0,1139000,None,None,None,None,1717000,737000,None,2494000,None,6017000,None,2494000
1,NGMS,2019-12-31,USD,None,8955000,None,None,1469000,3480000,1436000,7486000,None,-1100000,None,1077000,None,None,None,None,422000,283000,None,-648000,None,4069000,None,-648000
