,SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
0,CRTX,2020-12-31,USD,None,0,None,None,-20852000,-4994000,-15858000,-20852000,None,297000,297000,None,None,297000,None,None,-20555000,None,None,-20555000,None,-20555000,None,-20555000
1,CRTX,2020-09-30,USD,None,0,None,None,-21912000,4929000,16983000,-21912000,None,406000,406000,None,None,406000,None,None,-21506000,None,None,-21506000,None,-21828000,None,-21506000
2,CRTX,2020-06-30,USD,None,0,None,None,-18271000,4185000,14086000,18271000,None,659000,659000,None,None,659000,None,None,-17612000,None,None,-17612000,None,-18191000,None,-17612000
3,CRTX,2020-03-31,USD,None,0,None,None,-17858000,3478000,14380000,17858000,None,682000,682000,None,None,682000,None,None,-17176000,None,None,-17176000,None,-17775000,None,-17176000
4,CRTX,2019-12-31,USD,None,0,None,None,-12949000,2922000,10027000,12949000,None,570000,570000,0,None,None,None,None,-12379000,None,None,-12379000,None,-12303000,None,-12379000
5,CRTX,2019-09-30,USD,None,0,None,None,-10569000,2316000,8253000,10569000,None,711000,711000,0,None,711000,None,None,-9858000,None,None,-9858000,None,-9799000,None,-9858000
6,CRTX,2019-06-30,USD,None,0,None,None,-9575000,2466000,7109000,9575000,None,513000,513000,0,None,513000,None,None,-9062000,None,None,-9062000,None,-9028000,None,-9062000
7,CRTX,2019-03-31,USD,None,0,None,None,-6075000,1250000,4825000,6075000,None,394000,394000,0,None,394000,None,None,-5681000,None,None,-5681000,None,-5662000,None,-5681000
8,CRTX,2018-09-30,USD,None,None,None,None,-2874000,584000,2290000,2874000,None,None,None,None,None,None,None,None,-2521000,None,None,-2521000,None,-2874000,None,-2521000
9,CRTX,2018-06-30,USD,None,None,None,None,-2643000,357000,2286000,2643000,None,None,None,-358000,None,None,None,None,-3108000,None,None,-3108000,None,-2643000,None,-3108000
10,CRTX,2018-03-31,USD,None,None,None,None,-2760000,347000,2413000,2760000,None,None,None,-599000,None,None,None,None,-3377000,None,None,-3377000,None,-2760000,None,-3377000
