,SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
0,BLI,2020-12-31,USD,14806000,21475000,6942000,6942000,-11833000,12639000,14000000,26639000,None,-273000,89000,362000,21748000,10000,1200000,None,-12070000,58000,362000,-12154000,-12128000,-11833000,None,-12128000
1,BLI,2020-09-30,USD,12808000,17898000,5400000,5400000,-8183000,10570000,10421000,20991000,None,-310000,51000,361000,18208000,10000,1300000,None,-8483000,118000,361000,-8601000,-8601000,-8183000,None,-8601000
