,SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
0,ANDA,2020-12-31,USD,None,None,None,None,-278832,None,None,278832,None,2694,2694,None,None,None,None,None,-275996,None,None,-275996,None,-278832,None,-275996
1,ANDA,2020-09-30,USD,None,None,None,None,117432,None,None,-117432,None,23081,23081,None,None,None,None,None,140131,None,None,140131,None,117432,None,140131
2,ANDA,2020-06-30,USD,None,0,None,None,-834124,None,None,834124,None,111658,111658,None,None,None,None,None,-781003,None,None,-781003,None,-775587,None,-781003
3,ANDA,2020-03-31,USD,None,0,None,None,-144337,None,None,144337,None,418597,418597,None,None,None,None,None,333179,None,None,333179,None,-203256,None,333179
4,ANDA,2019-12-31,USD,None,0,None,None,-78901,78901,None,78901,None,480678,480678,None,None,None,None,None,390429,None,None,390429,None,-67553,None,390429
5,ANDA,2019-09-30,USD,None,0,None,None,-99898,99898,None,99898,None,592838,592838,None,None,None,None,None,477455,None,None,477455,None,-84413,None,477455
6,ANDA,2019-06-30,USD,0,0,0,0,-102738,102738,0,102738,None,649324,649324,0,None,0,None,None,585796,0,None,585796,None,-141948,None,585796
7,ANDA,2019-03-31,USD,0,0,0,0,-105140,105138,0,105138,None,413855,413910,0,None,0,None,None,308770,0,None,308767,None,-105188,None,308770
8,ANDA,2018-12-31,USD,0,0,0,0,-14772,14772,0,14772,None,None,None,0,None,0,None,None,-7490,0,None,-7490,None,-14772,None,-7490
9,ANDA,2018-09-30,USD,0,0,0,0,-14772,14772,0,0,None,None,None,0,None,0,None,None,-1046,0,None,-1046,None,0,None,-1046
10,ANDA,2018-06-30,USD,None,None,None,None,-4440,None,None,None,None,None,None,None,None,None,None,None,-4440,None,None,None,None,None,None,-4440
11,ANDA,2018-03-31,USD,0,0,0,0,-1797,1797,0,1797,None,None,None,0,None,0,None,None,-1797,0,None,-1797,None,-1797,None,-1797
12,ANDA,2017-12-31,USD,0,0,0,0,801804,801804,0,424,None,None,None,0,None,None,None,None,610852,0,None,610852,None,610852,None,610852
13,ANDA,2017-09-30,USD,0,0,0,0,-690091,690091,0,0,None,None,None,0,None,None,None,None,-518916,0,None,-518916,None,-518916,None,-518916
14,ANDA,2017-06-30,USD,0,0,0,0,-204022,204022,0,0,None,None,None,0,None,None,None,None,-205946,0,None,-205946,None,-205946,None,-205946
15,ANDA,2017-03-31,USD,0,0,0,0,91885,91885,0,0,None,None,None,0,None,None,None,None,113586,0,None,113586,None,113586,None,113586
16,ANDA,2016-12-31,USD,0,0,0,0,-178588,178588,0,0,None,None,None,0,None,None,None,None,-132063,0,None,-132063,None,-132063,None,-132063
17,ANDA,2016-09-30,USD,0,0,0,0,-14772,14772,None,0,None,None,None,None,None,None,None,None,-8855,0,None,-8855,None,0,None,-8855
