,SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
0,LEVI,2020-11-29,USD,766547000,1367084000,619309000,619309000,92018000,652556000,None,671419000,None,-25853000,705000,25853000,1392937000,-14205000,None,None,51960000,-4710000,25853000,56628000,103147000,92018000,None,56670000
1,LEVI,2020-08-23,USD,577398000,1031596000,485687000,485687000,92325000,484002000,None,474646000,None,-28437000,1547000,28437000,3063701000,-12274000,None,None,51614000,24565000,28437000,27046000,16822000,92325000,None,27049000
2,LEVI,2020-05-24,USD,169652000,463516000,327890000,327890000,-448200000,550525000,None,732396000,None,-11246000,1927000,11246000,-22780000,1305000,None,None,-458149000,-94600000,11246000,-363585000,-388511000,-448200000,None,-363549000
3,LEVI,2020-02-23,USD,839327000,1490166000,666799000,666799000,178782000,660545000,None,660545000,None,-16654000,4211000,16654000,694000,2700000,None,None,164828000,12139000,16654000,152689000,159385000,178782000,None,152689000
4,LEVI,2019-11-24,USD,851396000,1548235000,717212000,717212000,131647000,719749000,None,718266000,None,-18286000,4546000,18286000,-4196566000,4866000,None,None,117718000,22422000,18286000,95805000,96760000,131647000,None,95296000
5,LEVI,2019-08-25,USD,766746000,1425118000,680335000,680335000,171218000,595528000,None,595665000,None,-15292000,4986000,15292000,4187808000,-4369000,None,None,151849000,27340000,15292000,124217000,129315000,171218000,None,124509000
6,LEVI,2019-05-26,USD,700423000,1297814000,612517000,612517000,62898000,637525000,None,637525000,None,-15126000,3647000,15126000,-5584000,3166000,None,None,25801000,-2429000,15126000,28507000,28230000,62898000,None,28230000
7,LEVI,2019-02-24,USD,782808000,1416914000,651650000,651650000,200912000,581896000,None,581896000,None,-17544000,4011000,17544000,2621000,-1646000,None,None,181848000,35271000,17544000,146451000,146577000,200912000,None,146577000
8,LEVI,2018-11-25,USD,847412000,1582223000,744448000,744448000,128791000,718621000,None,718621000,None,-9637000,None,9637000,41332000,16251000,None,None,135243000,38145000,9637000,97260000,97098000,128791000,None,97098000
9,LEVI,2018-08-26,USD,741562000,1378456000,652591000,652591000,159416000,582146000,None,582146000,None,-15697000,None,15697000,-11147000,-3839000,None,None,140423000,10299000,15697000,129581000,130124000,159416000,None,130124000
10,LEVI,2018-05-27,USD,670877000,1231277000,574865000,574865000,77282000,593595000,None,593595000,None,-14465000,None,14465000,-2698000,12895000,None,None,73612000,-1320000,14465000,77032000,74932000,77282000,None,74932000
11,LEVI,2018-02-25,USD,738124000,1328188000,605561000,605561000,174922000,563202000,None,563202000,None,-15497000,None,15497000,3317000,-10400000,None,None,148642000,167654000,15497000,-18629000,-19012000,174922000,None,-19012000
12,LEVI,2017-11-26,USD,783155000,1417548000,682638000,682638000,149858000,633297000,None,633297000,None,-16298000,None,16298000,-31947000,5421000,None,None,137500000,21748000,16298000,117233000,120754000,149858000,None,115752000
13,LEVI,2017-08-27,USD,656629000,1255078000,611762000,611762000,146320000,510309000,None,510309000,None,-14476000,None,14476000,1163000,-14734000,None,None,115623000,27631000,14476000,89479000,91295000,146320000,None,87992000
14,LEVI,2017-05-28,USD,558392000,1023544000,509463000,509463000,62651000,495741000,None,495741000,None,-17895000,None,17895000,-26416000,-18087000,None,None,3669000,-13847000,40688000,17723000,22388000,62651000,None,17516000
15,LEVI,2017-02-26,USD,564553000,1091733000,537438000,537438000,108340000,456213000,None,456213000,None,-19934000,None,19934000,9676000,408000,None,None,88836000,28693000,19934000,60121000,69899000,108340000,None,60143000
16,LEVI,2016-11-27,USD,659410000,1281051000,640131000,640131000,142674000,517454000,None,519316000,None,-18687000,None,18687000,197000,11468000,None,None,135474000,39301000,18687000,96154000,45951000,142674000,None,96173000
17,LEVI,2016-08-28,USD,592806000,1175437000,592305000,592305000,144908000,448525000,None,448890000,None,-19170000,None,19170000,9496000,4679000,None,None,131031000,32713000,19170000,97704000,99875000,144908000,None,98318000
18,LEVI,2016-05-29,USD,517198000,995574000,494389000,494389000,58038000,459351000,None,459160000,None,-20411000,None,20411000,4398000,4295000,None,None,41587000,10862000,20411000,31060000,39071000,58038000,None,30725000
19,LEVI,2016-02-28,USD,559598000,1033407000,496902000,496902000,116587000,441163000,None,443956000,None,-14902000,None,14902000,-8191000,-2219000,None,None,99011000,33175000,14902000,66291000,57907000,116587000,None,65836000
