,SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
0,IPHA,2020-12-31,EUR,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1,IPHA,2020-09-30,EUR,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2,IPHA,2020-06-30,EUR,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
3,IPHA,2020-03-31,EUR,2623000,18372500,None,None,None,7245000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,IPHA,2019-12-31,EUR,-30784242.66,52604136.04,83388378.67,83388378.67,-72038403.42,32573955.41,0,124642539.44,None,None,None,-9729959.69,None,0,None,None,-67087588.41,0,None,-67087588.41,None,-72038403.42,None,-67087588.41
5,IPHA,2019-09-30,EUR,-21920455.07,37457689.40,59378144.45,59378144.45,-51296197.32,23194851.12,0,88753886.66,None,None,None,-6928386.90,None,0,None,None,-47770883.43,0,None,-47770883.43,None,-51296197.32,None,-47770883.43
6,IPHA,2019-06-30,EUR,48164600.93,126231756.20,78067155.25,78067155.25,20178302.58,19834742.18,0,106053453.66,None,None,None,-96026.20,None,0,None,None,28253037.79,0,None,28253037.79,None,20178302.58,None,28253037.79
7,IPHA,2019-03-31,EUR,44597569.32,116883133.73,72285564.47,72285564.47,18683913.68,18365797.11,0,98199220.11,None,None,None,-88914.55,None,0,None,None,26160640.51,0,None,26160640.51,None,18683913.68,None,26160640.51
8,IPHA,2018-12-31,USD,19820486.35,40310851.11,20490364.76,20490364.76,11977517.78,7206928.19,0,28333333.33,None,None,None,-26955.72,None,0,None,None,11034640.97,0,None,11034640.97,None,11977517.78,None,11034640.97
9,IPHA,2018-09-30,USD,20004051.86,40684186.15,20680134.29,20680134.29,12088446.40,7273674.46,0,28595739.75,None,None,None,-27205.37,None,0,None,None,11136837.23,0,None,11136837.23,None,12088446.40,None,11136837.23
