,SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
0,RAPT,2020-12-31,USD,1486000,1486000,0,None,-13085000,3483000,10904000,14387000,-229000,None,None,None,1486000,None,None,265000,-12536000,199000,None,-12735000,-12986000,-13085000,-12820000,-12735000
1,RAPT,2020-09-30,USD,1598000,1598000,0,None,-14581000,3197000,12912000,16109000,-217000,None,None,None,1598000,None,None,300000,-14344000,287000,None,-14631000,-14734000,-14581000,-14281000,-14631000
2,RAPT,2020-06-30,USD,1277000,1277000,0,None,-12511000,2802000,10986000,13788000,None,None,None,None,1277000,None,None,400000,-12120000,267000,None,-12387000,-12217000,-12511000,-12111000,-12387000
3,RAPT,2020-03-31,USD,-204000,731000,935000,None,-13037000,3289000,10683000,13972000,None,None,None,None,-204000,None,None,199000,-12902000,237000,None,-13139000,-13152000,-13037000,-12838000,-13139000
4,RAPT,2019-12-31,USD,37000,37000,None,None,-12815000,2625000,10190000,12815000,None,None,None,None,37000,None,None,319000,-12556000,660000,None,-13216000,-13209000,-12815000,-12496000,-13216000
