,SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
0,BCEL,2020-12-31,USD,-23000,-23000,None,None,-23509000,6639000,16847000,23486000,136000,-1000,136000,1000,None,366000,None,None,-23007000,0,1000,-23007000,-23066000,-23509000,None,-23007000
1,BCEL,2020-09-30,USD,-1000,-1000,None,None,-23423000,6614000,16808000,23422000,142000,-1000,142000,1000,None,353000,600000,None,-22928000,1000,1000,-22929000,-23028000,-23423000,None,-22929000
2,BCEL,2020-06-30,USD,-1000,-1000,None,None,-20639000,6458000,14180000,20638000,255000,-1000,255000,1000,None,403000,600000,None,-19981000,0,1000,-19981000,-19944000,-20639000,None,-19981000
3,BCEL,2020-03-31,USD,-1000,-1000,None,None,-21334000,7123000,14210000,21333000,685000,-1000,685000,1000,None,231000,541000,None,-20418000,0,1000,-20418000,-20255000,-21334000,None,-20418000
4,BCEL,2019-12-31,USD,-123000,-123000,None,None,-21328000,6926000,14279000,21205000,885000,-1000,885000,1000,None,329000,500000,None,-20114000,-1000,1000,-20113000,-20140000,-21328000,None,-20113000
5,BCEL,2019-09-30,USD,-2000,-2000,None,None,-17678000,4864000,12812000,17676000,1189000,-1000,1189000,1000,None,619000,400000,None,-15870000,1000,1000,-15871000,-15914000,-17678000,None,-15871000
