,SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
0,CRSA,2020-12-31,USD,None,0,None,None,-2510717,2510717,None,2510717,None,6395,6395,None,None,None,None,None,-2504322,-74195,None,-2430127,None,-2510717,None,-2430127
1,CRSA,2020-09-30,USD,None,0,None,None,-435630,435630,None,435630,None,6395,6395,None,None,None,None,None,-429235,-12202,None,-417033,None,-435630,None,-417033
2,CRSA,2020-06-30,USD,None,0,None,None,-189350,189350,None,189350,None,63348,63348,None,None,None,None,None,-126002,3735,None,-129737,None,-189350,None,-129737
3,CRSA,2020-03-31,USD,None,0,None,None,-129118,129118,None,129118,None,833931,833931,None,None,None,None,None,704813,219391,None,485422,None,-129118,None,485422
4,CRSA,2019-12-31,USD,None,0,None,None,-155122,155122,None,155122,None,1161397,1161397,None,None,None,None,None,1006275,530481,None,475794,None,-155122,None,475794
5,CRSA,2019-09-30,USD,0,0,0,0,-124879,124879,None,124879,None,1478279,1478279,None,None,None,None,None,1353400,299928,None,1053472,None,-124879,None,1053472
6,CRSA,2019-06-30,USD,0,0,0,0,-160880,160880,0,160880,None,1530120,1530120,0,None,0,None,None,1369240,319646,None,1049594,None,-160880,None,1049594
7,CRSA,2019-03-31,USD,0,0,0,0,-85740,85740,0,85743,None,None,302660,0,None,0,None,None,216920,45552,None,171366,None,-85743,None,171370
8,CRSA,2018-09-30,USD,None,None,None,None,-85743,85743,None,None,None,None,None,None,None,None,None,None,216918,None,None,171366,None,None,None,None
9,CRSA,2018-06-30,USD,0,0,0,0,-85743,85743,0,0,None,None,None,0,None,0,None,None,216918,0,None,171366,None,0,None,0
10,CRSA,2018-03-31,USD,0,0,0,0,-85743,85743,0,0,None,None,None,0,None,0,None,None,-1560,0,None,-1560,None,0,None,-1560
