,SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
0,HAPP,2020-09-30,USD,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,361429,None,None,None,None,None,None
1,HAPP,2020-06-30,USD,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,361429,None,None,None,None,None,None
2,HAPP,2020-03-31,USD,14593830,33704410,19110580,19110580,None,7792890,None,9017350,None,None,None,None,None,None,None,None,None,681467,None,None,None,5963070,None,None
3,HAPP,2019-12-31,USD,15825480,31357550,15532070,15532070,None,4868730,None,6003230,None,None,None,None,None,None,None,None,None,681467,None,None,None,10236640,None,None
4,HAPP,2019-09-30,USD,32247070,63936190,31689120,31689120,9822250,8242490,567253,10404190,None,None,-13050,-21443,None,None,None,None,9904450,740577,None,4211649,None,22217890,None,8423300
5,HAPP,2019-06-30,USD,32247070,63936190,31689120,31689120,4911122,8242490,567253,10404190,None,None,None,-21443,None,None,None,None,4952226,740577,None,4211649,None,22217890,None,4211649
6,HAPP,2019-03-31,USD,32247070,63936190,31689120,31689120,21842880,8242490,494407,10521647,None,None,-41510,-18221,None,None,None,None,21905130,814577,None,4958580,None,5729844,None,18721980
7,HAPP,2018-12-31,USD,8200288,16251491,8051202,8051202,5729844,1976038,494407,10521647,None,None,None,-18221,None,None,None,None,5773157,814577,None,4958580,None,5729844,None,4958580
8,HAPP,2018-09-30,USD,15846490,31433200,15586710,15586710,10383180,4290410,586447,10525009,None,None,-30860,-23554,None,None,None,None,10358820,777000,None,4402410,None,5191593,None,8804820
9,HAPP,2018-06-30,USD,15846490,31433200,15586710,15586710,5191593,4290410,586447,5463310,None,None,None,-23554,None,None,None,None,5179410,777000,None,4402410,None,10681880,None,4402410
10,HAPP,2018-03-31,USD,15846490,31433200,15586710,15586710,20240790,4290410,None,5463310,None,None,-114570,None,None,None,None,None,20361630,2871690,None,None,None,10681880,None,17489940
11,HAPP,2017-09-30,USD,13936840,28874670,14937830,14937830,10019530,3033250,None,None,None,None,-50930,None,None,None,None,None,9998380,1460840,None,None,None,None,None,8537540
