,SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
0,BLCT,2020-09-30,CNY,96038346,297616104,201577758,201577758,-144704697,190453741,50289302,442320801,None,3010731,3010731,None,None,None,None,None,-136830710,982516,None,-137813226,None,-144704697,None,-137813226
1,BLCT,2020-06-30,CNY,77182914,247439121,170256207,170256207,-5450987,51297668,31336233,252890108,None,1945683,1945683,None,None,None,None,None,-3505691,-155928,None,-3349763,None,-5450600,None,-3349763
2,BLCT,2020-03-31,CNY,68260198,207473410,139213212,139213212,-10423828,48401488,30282538,217897238,None,2430919,2430919,None,None,None,None,None,-7997792,-384714,None,-7613078,None,-10418945,None,-7613078
3,BLCT,2019-12-31,CNY,64505690,231579970,167074280,167074280,-16522585,44203450,34261935,69662100,None,2423329,2423329,None,None,None,None,None,-6288128,None,None,-7218682,None,-2659600,None,-7218682
4,BLCT,2019-09-30,CNY,59391297,202002670,142611373,142611373,-8383456,34125749,33649004,210386126,None,1853747,1853747,None,None,None,None,None,-7106794,-28624,None,-7078170,None,-8383456,None,-7078170
5,BLCT,2019-06-30,CNY,56105908,187104137,130998229,130998229,-10475586,34357285,32224209,197579723,None,2294039,2294039,None,None,None,None,None,-12192728,28624,None,-12221352,None,-6464405,None,-12221352
6,BLCT,2019-03-31,USD,35053968,145340105,110286137,110286137,-25469420,31006718,None,None,None,None,-941880,None,None,None,None,None,-26411300,None,None,None,None,-22208171,None,-26411300
