,SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
0,TPTX,2020-12-31,USD,563000,563000,None,None,-47939000,13664000,34275000,47939000,None,None,None,None,None,None,228000,None,-47939000,None,None,-47939000,-47579000,-47939000,None,-47376000
1,TPTX,2020-09-30,USD,25834000,25834000,None,None,-18539000,11326000,32213000,43539000,None,None,None,None,None,None,200000,None,-18539000,None,None,-18539000,-18311000,-18539000,None,-17705000
2,TPTX,2020-06-30,USD,1239000,1239000,None,None,-32732000,8578000,24154000,32732000,None,None,None,None,None,None,200000,None,-31493000,None,None,-32732000,-30430000,-32732000,None,-31493000
3,TPTX,2020-03-31,USD,1908000,1908000,None,None,-62626000,39857000,22769000,62626000,None,None,None,None,None,None,208000,None,-60718000,None,None,-62626000,-61034000,-62626000,None,-60718000
4,TPTX,2019-12-31,USD,2106000,2106000,None,None,-23065000,5924000,17141000,23065000,None,None,2106000,-3487000,None,None,170000,None,-20959000,None,None,-23065000,-21010000,-23065000,None,-20959000
5,TPTX,2019-09-30,USD,1657000,1657000,None,None,-22140000,5500000,16640000,22140000,None,1657000,1657000,-3487000,None,None,100000,None,-20483000,None,None,-22140000,-20506000,-22140000,None,-20483000
6,TPTX,2019-06-30,USD,1312000,1312000,None,None,-18454000,4743000,13711000,18454000,None,1312000,1312000,-3487000,None,None,100000,None,-17142000,None,None,-18454000,-18454000,-18454000,None,-17142000
