,SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
0,SITM,2020-12-31,USD,21071000,40274000,19203000,19203000,2074000,10251000,8746000,18997000,None,0,None,0,40274000,-83000,2800000,1500000,1991000,0,0,1991000,1991000,2074000,3574000,1991000
1,SITM,2020-09-30,USD,16902000,32557000,15765000,15765000,-560000,8978000,8484000,17462000,None,-110000,None,110000,32667000,3000,1000000,0,-667000,0,110000,-667000,-667000,-560000,-560000,-667000
2,SITM,2020-06-30,USD,9983000,21473000,11490000,11490000,-5271000,7856000,7398000,15254000,None,-313000,None,313000,None,-20000,800000,900000,-5604000,-1000,313000,-5603000,-5603000,-5271000,-4371000,-5603000
3,SITM,2020-03-31,USD,9976000,21742000,11766000,11766000,-4856000,7808000,7024000,14832000,None,-303000,-303000,303000,None,68000,900000,1100000,-5091000,2000,303000,-5093000,-5093000,-4856000,-3756000,-5093000
4,SITM,2019-12-31,USD,13448000,28089000,14641000,14641000,1030000,6469000,5949000,12418000,None,-394000,-394000,394000,None,-12000,900000,None,624000,-9000,None,633000,None,1030000,None,633000
5,SITM,2019-09-30,USD,12147000,25325000,13178000,13178000,1500000,4869000,5778000,10647000,None,-426000,-426000,426000,None,5000,2700000,None,1079000,0,None,1079000,None,1500000,None,1079000
6,SITM,2019-06-30,USD,6374000,15843000,9469000,9469000,-4981000,5106000,6249000,11355000,None,-456000,-456000,456000,None,-11000,1700000,None,-5448000,1000,None,-5449000,None,-4981000,None,-5449000
7,SITM,2019-03-31,USD,7589000,14817000,7228000,7228000,-2422000,4191000,5820000,10011000,None,-438000,-438000,438000,None,-10000,600000,None,-2870000,500,None,-2870000,None,-2422000,None,-2870000
