,SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
0,ONEM,2020-12-31,USD,44974000,116153000,71179000,71179000,-2796000,47166000,None,171739000,174000,-5758000,173000,5758000,121800000,None,None,6238000,-8379000,-232000,5758000,-8148000,-8165000,-2796000,3442000,-8147000
1,ONEM,2020-09-30,USD,39020000,97801000,58781000,58781000,-10822000,47973000,None,160377000,235000,-5647000,235000,5647000,101667000,None,None,5723000,-16234000,181000,5647000,-16415000,-16421000,-10822000,-5099000,-16415000
2,ONEM,2020-06-30,USD,22729000,76179000,53450000,53450000,-28713000,48088000,None,154801000,366000,-1976000,366000,1976000,78000000,None,1101000,5162000,-30323000,-22000,1976000,-30301000,-30352000,-28713000,-23551000,-30301000
3,ONEM,2020-03-31,USD,-43051000,87255000,51550000,51550000,-29028000,51021000,None,158955000,1035000,-54000,1035000,54000,78756000,None,1020000,5178000,-33903000,-49000,54000,-34558000,-33810000,-29028000,-23850000,-33854000
