,SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
0,SDC,2020-12-31,USD,136017000,182727000,48539000,48539000,-19200000,157509000,None,157714000,None,-1829000,None,1829000,184556000,3009000,None,2497000,-8350000,1377000,1829000,-17568000,13336000,-19200000,-16703000,-9727000
1,SDC,2020-09-30,USD,118741000,470376000,49760000,49760000,-27765000,140832000,None,149003000,None,-1848000,None,1848000,472224000,1028000,None,2497000,-11400000,1190000,1848000,-27927000,18319000,-27765000,-25268000,-12590000
2,SDC,2020-06-30,USD,58297000,107073000,48776000,48776000,-74019000,103207000,None,134813000,None,-540000,None,540000,-13781000,1765000,None,2497000,-28218000,-1419000,14321000,-70835000,41098000,-74019000,-71522000,-26799000
3,SDC,2020-03-31,USD,136873000,196650000,59777000,59777000,-96480000,233353000,None,235850000,None,-1214000,-4022000,1214000,196650000,-4924000,None,None,-27276000,1974000,1214000,-103378000,49184000,-96480000,None,-29250000
4,SDC,2019-12-31,USD,143339000,-556187000,53375000,52498000,-92244000,235583000,None,235583000,None,-2473000,-4052000,2473000,-553714000,642000,None,None,-24545000,1672000,2473000,-93274000,-141002000,-92244000,None,-26217000
5,SDC,2019-09-30,USD,138750000,180185000,41435000,39125000,-382341000,521091000,None,562526000,None,-4291000,-4291000,4291000,None,-421000,None,None,-87817000,479000,None,-387564000,None,-382341000,None,-88296000
6,SDC,2019-06-30,USD,161130000,195795000,34665000,31767000,685000,160444000,None,195109000,None,-3420000,-7391000,3420000,None,37000,None,None,-32338000,97000,None,-32435000,None,685000,None,-32435000
7,SDC,2019-03-31,USD,128819000,177734000,48915000,40471000,-16373000,145192000,None,194107000,None,-3971000,-3971000,3971000,None,None,None,None,-20460000,20000,None,-20480000,None,-16373000,None,-20480000
8,SDC,2018-12-31,USD,90848000,128504000,37656000,30344000,-22758000,100532500,None,137328000,None,None,None,-3910500,None,None,None,None,-25947000,67000,None,-20482500,None,-22758000,None,-26014000
9,SDC,2018-09-30,USD,83731000,119666000,35935000,25837000,-3728000,87459000,None,123394000,None,None,None,-4645000,None,None,None,None,-14866000,85000,None,-14951000,None,-3728000,None,-14951000
