,SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
0,LESL,2020-12-31,USD,51715000,145006000,93291000,93291000,-25774000,77489000,None,170780000,None,-11516000,None,11516000,None,None,None,None,-44571000,-14314000,None,-30257000,None,-26460000,None,-30257000
1,LESL,2020-09-30,USD,166635000,381313000,214678000,214678000,68048000,98587000,None,313265000,None,-18585000,None,18585000,None,None,None,None,49284000,7230000,None,42055000,None,61216925,None,42055000
2,LESL,2019-12-31,USD,41078000,122978000,81900000,81900000,-18643000,59721000,None,141621000,None,-22417000,None,22417000,None,None,None,None,-41197000,-15010000,None,-26187000,None,-11504000,None,-26187000
3,LESL,2019-09-30,USD,131313000,298219000,166906000,166906000,58937000,72376000,None,239282000,None,-23937000,None,23937000,None,None,None,None,31956000,31176000,None,780000,None,63447000,None,780000
