,SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
0,IMAC,2020-12-31,USD,4905258,4905258,0,410200,-1461355,1432915,None,4924576,None,-210526,6,210526,5115784,0,153364,388198,-24778,None,-1440078,-24778,190158,-1461355,-1073157,190158
1,IMAC,2020-09-30,USD,3327672,3327672,0,428615,-1307753,1196215,None,4785594,None,-141416,6028,141416,3469088,6,195288,430121,-1472399,None,131633,-1472399,-1429658,-1307753,-877632,-1429658
2,IMAC,2020-06-30,USD,2328115,2328115,0,405367,-1709461,1382807,None,4282041,None,-134921,39,134921,2463036,-130730,218818,453651,-1975112,None,244465,-1975112,-2030688,-1709461,-1255810,-2030688
3,IMAC,2020-03-31,USD,3245352,3245352,0,379817,-1993945,1477955,None,5315501,None,-76204,-76200,76204,3321556,None,218843,450495,-2070149,None,76204,-2070149,-2406753,-1993945,-1543450,-1733545
4,IMAC,2019-12-31,USD,-10950685,4175341,15126026,225899,-1091562,1570139,None,5335101,None,-68198,7669,68198,4243539,None,221183,447958,-1012765,None,68198,-1012765,-2357031,-1091562,-643604,-1448313
5,IMAC,2019-09-30,USD,4281448,4281448,4355904,950517,-1637483,1629115,None,5993387,None,-74456,120,74456,4355904,26,198812,422405,-1711913,None,74456,-1711913,-1548962,-1637483,-1215078,-1548962
6,IMAC,2019-06-30,USD,3671545,3671545,3756755,927778,-2111961,1779150,None,5868716,None,-85210,5,85210,3756755,-660,173394,396989,-2196501,None,85210,-2196501,-1900768,-2111961,-1714972,-1900768
