,SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
0,FOUR,2020-12-31,USD,51300000,194300000,161400000,159600000,-5500000,34100000,None,56800000,None,-8100000,None,8100000,202400000,0,1300000,14800000,-13800000,-1400000,17600000,-21300000,65800000,-5500000,9300000,-12400000
1,FOUR,2020-09-30,USD,51500000,207700000,163300000,163300000,-4000000,36300000,None,55500000,None,-7100000,None,7100000,214800000,500000,1200000,16200000,-5700000,-700000,7100000,-9900000,-5000000,-4000000,12200000,-5000000
