,SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
0,ADPT,2020-12-31,USD,23963000,30185000,6222000,6222000,-44239000,31943000,35831000,68202000,None,785000,785000,None,30185000,None,1924000,428000,-140054000,-95484000,None,51245000,-45104000,-44239000,-43811000,-44570000
1,ADPT,2020-09-30,USD,20246000,26299000,6053000,6053000,-37049000,26553000,30314000,57295000,None,1018000,1018000,None,26299000,None,1716000,428000,-36031000,688000,None,-37737000,-37445000,-37049000,-36621000,-36719000
2,ADPT,2020-06-30,USD,16076000,20988000,4912000,4912000,-36909000,26570000,25992000,52985000,None,1893000,1893000,None,None,None,1575000,423000,-35016000,-1481000,None,-35428000,-34695000,-36909000,-36486000,-33535000
3,ADPT,2020-03-31,USD,-5343000,20910000,5343000,5343000,-34620000,25828000,23935000,50187000,None,2894000,2894000,None,None,None,1554000,424000,-31726000,-323000,None,-34297000,-28761000,-34620000,-34196000,-31403000
4,ADPT,2019-12-31,USD,-67129000,23893000,5951000,5951000,-24188000,20829000,21189000,42762000,None,3577000,3577000,None,None,None,1647000,428000,-20611000,None,None,3912000,-20512000,-24188000,-23760000,-20611000
5,ADPT,2019-09-30,USD,20457000,26058000,5601000,5601000,-18053000,17576000,20506000,38510000,None,4103000,4103000,None,None,None,1635000,428000,-13950000,None,None,-18053000,-13760000,-18053000,-17625000,-13950000
