,SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
0,CHWY,2020-11-30,USD,454558000,1782000000,1327442000,1327442000,-32308000,477566000,None,None,None,None,-539000,None,None,None,None,None,-32847000,None,None,None,None,None,None,-32847000
1,CHWY,2020-08-31,USD,433356000,1699859000,1266503000,1266503000,-32308000,457627000,None,465627000,None,-539000,-546000,None,None,None,None,None,-32847000,None,None,-32847000,None,-25280000,None,-32847000
2,CHWY,2020-05-31,USD,454558000,1782000000,1327442000,1327442000,-32271000,352250000,None,486866000,None,-546000,-384000,None,None,None,None,None,-32817000,None,None,-32817000,None,-7710000,None,-32817000
3,CHWY,2020-02-29,USD,378709000,1621393000,1242684000,1242684000,-47486000,426195000,None,1668879000,None,-384000,-343000,None,None,None,None,None,-47870000,None,None,-47870000,None,-40233000,None,-47870000
4,CHWY,2019-11-30,USD,291780000,1229801000,938021000,938021000,-60597000,370559000,None,370559000,None,-343000,-221000,None,None,None,None,None,-60940000,None,None,-60940000,None,-71084000,None,-60940000
5,CHWY,2019-08-31,USD,272235000,1153545000,881310000,881310000,-78779000,355315000,None,355315000,None,-221000,None,None,None,None,None,None,-79000000,None,None,-79000000,None,-75250000,None,-79000000
6,CHWY,2019-05-31,USD,272235000,1153545000,881310000,881310000,-83080000,355315000,None,1236625000,None,204000,None,None,None,None,None,None,-82876000,None,None,-82876000,None,-75450000,None,-82876000
7,CHWY,2018-11-30,USD,226900000,1088158000,861258000,861258000,-66309000,293209000,None,293209000,None,None,None,None,None,None,None,None,-66343000,None,None,-66343000,None,-59427000,None,-66343000
8,CHWY,2018-08-31,USD,172041000,875630000,703589000,703589000,-78497000,250538000,None,954127000,None,None,None,-121000,None,None,None,None,-78618000,None,None,-78618000,None,-72187000,None,-78618000
9,CHWY,2018-05-31,USD,165875000,805587000,639712000,639712000,-63135000,229010000,None,868722000,None,None,None,-4000,None,None,None,None,-63114000,None,None,-63114000,None,-63135000,None,-63114000
10,CHWY,2018-02-28,USD,149988000,763462000,613474000,613474000,-59825000,209813000,None,823287000,None,None,None,-4000,None,None,None,None,-59815000,None,None,-59815000,None,-59825000,None,-59815000
