,SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
0,XP,2020-12-31,BRL,2226557000,1671680000,-554877000,-554877000,-141596000,2593248000,None,1813276000,None,-765000,None,6286000,None,None,None,None,662885000,60497000,None,602388000,None,706532000,None,600817000
1,XP,2020-09-30,BRL,1394717000,2100737000,1414548000,1414548000,-98653000,838011000,None,1507312000,None,-11585000,None,11585000,None,None,None,None,632451000,91167000,None,541284000,None,680416000,None,540434000
2,XP,2020-06-30,BRL,-21689000,1063540000,1085229000,1085229000,-195130000,164004000,None,-38000000,None,-15781000,None,15781000,None,None,None,None,609546000,69283000,None,540263000,None,-157135000,None,538319000
3,XP,2020-03-31,BRL,219751000,1151946000,932195000,932195000,-38697000,214844000,None,-11361000,None,-16738000,2281000,19019000,None,None,None,None,516531000,118977000,None,397554000,None,11706000,None,396860000
4,XP,2019-12-31,BRL,767579000,1254672000,487093000,487093000,168393000,670138000,0,-82051000,None,-51198000,-21769000,21769000,None,0,None,None,547165000,156979000,None,390186000,None,168107000,None,381186000
5,XP,2019-09-30,BRL,207595000,944038000,736443000,736443000,-31851000,185350000,0,-11038000,None,4948000,-24000000,24481000,None,0,None,None,382134000,7006770.54,None,260798000,None,21864000,None,265101000
6,XP,2019-06-30,BRL,431564000,797815000,366251000,366251000,-6621000,436514000,0,804436000,None,-22768000,-23000000,22768000,None,0,None,None,311583000,83521000,None,228062000,None,358140000,None,224982000
7,XP,2019-03-31,BRL,291491000,933992000,307756000,307756000,318609000,377646000,0,637144000,None,7549000,-15382000,15382000,None,0,None,None,303227000,92789000,None,210438000,None,333766000,None,209215000
8,XP,2018-12-31,BRL,2882,4428.17,1546.18,1546.18,970,1864.46,0,3458.17,None,None,None,-70.24,None,0,None,None,853.35,57130000,None,567.55,None,970,None,555.71
