,SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
0,THCB,2020-09-30,USD,None,None,None,None,-174340,None,None,174340,None,579117,579117,None,None,None,None,None,-128211,-26924,None,-101287,None,358648,None,-101287
1,THCB,2020-06-30,USD,None,0,None,None,-251714,None,None,251714,None,983408,983408,None,None,None,None,None,-206579,-43382,None,-163197,None,686559,None,-163197
2,THCB,2020-03-31,USD,None,0,None,None,-228749,None,None,228749,None,1027157,1027157,None,None,None,None,None,2236648,470593,None,1766055,None,-1666989,None,1766055
3,THCB,2019-12-31,USD,527663,0,-527663,-527663,-251152,None,None,251152,None,1254820,1254820,None,None,None,None,None,1167661,245210,None,922451,None,-415145,None,922451
4,THCB,2019-09-30,USD,-262271,0,262271,262271,-262271,None,None,262271,None,1577268,1577268,None,None,None,None,None,1127691,231097,None,896594,None,-74965,None,896594
5,THCB,2019-06-30,USD,-195350,0,195350,195350,-195350,None,None,195350,None,1670719,1670719,None,None,None,None,None,1608439,343630,None,1264809,None,-328420,None,1264809
6,THCB,2019-03-31,USD,-70042,0,70042,70042,-70040,None,None,70042,None,409539,428680,None,None,None,None,None,358640,75314,None,283325,None,-70042,None,283330
7,THCB,2018-09-30,USD,0,0,0,0,-70042,None,None,0,None,None,None,None,None,None,None,None,-342,0,None,-342,None,0,None,-342
