,SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
0,IHRT,2020-12-31,USD,600599000,935530000,334931000,334931000,112086000,333434000,None,823444000,None,-86131000,None,86131000,None,None,None,None,28801000,25858000,None,2943000,None,215521000,None,3466000
1,IHRT,2020-09-30,USD,467687000,744406000,276719000,276719000,39395000,292581000,None,705011000,None,-85562000,None,85562000,None,None,None,None,-47340000,-15228000,None,-32112000,None,137601000,None,-32112000
2,IHRT,2020-06-30,USD,237782000,487648000,249866000,249866000,-153709000,261219000,None,641357000,None,-81963000,None,None,None,None,None,None,-241059000,-43742000,None,-197317000,None,-50362000,None,-197317000
3,IHRT,2020-03-31,USD,479002000,780634000,301632000,301632000,-2922000,344141000,None,783556000,None,-90089000,None,None,None,None,None,None,-1839247000,-150511000,None,-1688736000,None,93846000,None,-1688736000
4,IHRT,2019-12-31,USD,693925000,1026072000,332147000,332147000,165126000,368313000,None,860946000,None,-96095000,None,-96095000,None,None,None,None,49462000,-12670000,None,62132000,None,260098000,None,61381000
5,IHRT,2019-09-30,USD,657367000,948338000,290971000,290971000,140822000,341353000,None,807516000,None,-100967000,None,-100967000,None,None,None,None,29132000,16758000,None,12374000,None,236090000,None,12374000
6,IHRT,2019-06-30,USD,636448000,913320000,276872000,276872000,177619000,384061000,None,735701000,None,None,None,-69711000,None,None,None,None,9601122000,116292000,None,9484830000,None,177619000,None,11337317000
7,IHRT,2019-03-31,USD,766980000,1381899000,614919000,614919000,119642000,455723000,None,1262257000,None,-114764000,None,114764000,None,None,None,None,-139032000,-61194000,None,-135601000,None,89098000,None,-114383000
8,IHRT,2018-12-31,USD,1108837000,1772525000,663688000,663688000,387091000,608934000,None,1385434000,None,None,None,-97679000,None,None,None,None,224071000,-837000,None,224908000,None,387091000,None,214905000
9,IHRT,2018-09-30,USD,952501000,1582765000,630264000,630264000,288214000,541950000,None,1294551000,None,None,None,-99255000,None,None,None,None,89552000,17769000,None,71783000,None,288214000,None,70078000
10,IHRT,2018-06-30,USD,964201000,1600842000,636641000,636641000,285152000,531116000,None,1315690000,None,None,None,-107600000,None,None,None,None,80495000,146785000,None,-66290000,None,285152000,None,-69899000
11,IHRT,2017-09-30,USD,915521000,1537416000,621895000,621895000,228305000,529836000,None,0,None,None,None,470250000,None,None,None,None,-244133000,2051000,None,-250415000,None,226117000,None,-248177000
12,IHRT,2017-06-30,USD,975991000,1590368000,614377000,614377000,310664000,517532000,None,0,None,None,None,463160000,None,None,None,None,-150609000,17408000,None,-173797000,None,312551000,None,-174037000
13,IHRT,2017-03-31,USD,758060000,1329322000,571262000,571262000,114057000,497897000,None,0,None,None,None,455337000,None,None,None,None,-356896000,30684000,None,-388457000,None,98441000,None,-388215000
14,IHRT,2016-12-31,USD,1090024000,1730721000,640697000,640697000,531911000,398939000,None,0,None,None,None,460189000,None,None,None,None,30727000,-92717000,None,90272000,None,490916000,None,106079000
