,SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
0,NGM,2020-12-31,USD,19767000,19767000,None,None,-27673000,7380000,40060000,47440000,None,116000,116000,-116000,19767000,-434000,1553000,None,-52291000,-24300000,None,-1868000,-28002000,-27673000,None,-27991000
1,NGM,2020-09-30,USD,23482000,23482000,None,None,-29957000,6460000,46979000,53439000,None,260000,260000,-260000,23482000,-68000,1600000,None,-29765000,0,None,-30025000,-29887000,-29957000,None,-29765000
2,NGM,2020-06-30,USD,19755000,19755000,None,None,-25533000,6794000,38494000,45288000,None,388000,388000,-388000,None,-471000,1700000,None,-25616000,0,None,-26004000,-25424000,-25533000,None,-25616000
3,NGM,2020-03-31,USD,24364000,24364000,None,None,-20670000,6595000,38439000,45034000,None,1175000,1175000,-1175000,None,380000,1731000,None,-19115000,0,None,-20290000,-19195000,-20670000,None,-19115000
4,NGM,2019-12-31,USD,4987000,31083000,26096000,26096000,-17294000,6423000,41954000,48377000,None,1554000,1554000,None,None,-201000,1767000,None,-25441000,-9500000,None,-10803000,-16015000,-17294000,None,-15941000
5,NGM,2019-09-30,USD,8889000,21568000,12679000,12679000,-12997000,5612000,28953000,34565000,None,1984000,1984000,-1984000,None,96000,1900000,None,-10917000,None,None,-12901000,-10920000,-12997000,None,-10917000
6,NGM,2019-06-30,USD,-3478000,25341000,28819000,28819000,-9707000,6229000,28819000,35048000,None,2044000,2044000,-2044000,None,-6000,1900000,None,-7669000,None,None,-9707000,-9707000,-9707000,None,-7669000
