,SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
0,MDJH,2020-06-30,USD,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,5215,None,None,None,None,None,None
1,MDJH,2020-03-31,USD,None,2709570,None,None,None,2619060,None,None,None,None,None,None,None,None,None,None,None,5215,None,None,None,203600,None,None
2,MDJH,2019-12-31,USD,None,5679980,None,None,353590,5306240,None,None,None,None,42730,None,None,None,None,None,400740,44074,None,None,None,606210,None,453110
3,MDJH,2019-09-30,USD,None,2234800,None,None,None,2785870,None,None,None,None,None,None,None,None,None,None,None,44074,None,None,None,-488070,None,None
4,MDJH,2019-06-30,USD,1117401,2408450,None,None,-557240,2960250,None,1396022,None,None,2080,None,None,None,None,None,-553430,6612,None,-283328,None,-483300,None,-509550
5,MDJH,2019-03-31,USD,1117401,1117401,None,None,-278622,1392933,None,1396022,None,None,None,None,None,None,None,None,-276716,6612,None,-283328,None,-278622,None,-254774
6,MDJH,2018-12-31,USD,860642,2408450,0,0,-564380,2960250,0,756044,None,None,26570,0,None,None,None,None,-537810,0,None,116517,None,104598,None,-515970
7,MDJH,2018-09-30,USD,860642,860642,0,0,104598,825787,0,756044,None,None,None,0,None,None,None,None,116517,0,None,116517,None,104598,None,127438
8,MDJH,2018-06-30,USD,343582,687160,784117.67,784117.67,-773580,1454260,0,730370,None,None,2730,0,None,None,None,None,-770850,0,None,-385424,None,-386788,None,-770850
9,MDJH,2018-03-31,USD,343582,687160,0,0,-386788,1454260,0,730370,None,None,None,0,None,None,None,None,-385424,0,None,-385424,None,-761640,None,-385424
10,MDJH,2017-12-31,USD,None,5532240,1938000,1938000,1589680,3935330,None,None,None,None,32110,None,None,None,None,None,1563550,142000,None,None,None,None,None,1167000
11,MDJH,2017-06-30,USD,1506994,1506994,1997000,1997000,507696,997915,None,999297,None,None,None,None,None,None,None,None,511135,127783,None,383352,None,507696,None,383352
12,MDJH,2017-03-31,USD,1506994,1506994,0,0,507697,997916,None,999298,None,None,None,None,None,None,None,None,511136,127784,None,383352,None,507697,None,383352
13,MDJH,2016-12-31,USD,None,5302000,4422000,4422000,874000,None,None,None,None,None,None,None,None,None,None,None,1329000,332000,None,None,None,None,None,997000
