,SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
0,OZON,2020-08-31,RUB,7494000000,22437000000,14943000000,14943000000,-3333000000,9431000000,1051000000,25770000000,None,-572000000,None,572000000,None,None,None,None,-3897000000,-18000000,None,-3879000000,None,-2980000000,None,-3879000000
1,OZON,2020-05-31,RUB,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-69000000,None,None,None,None,None,None
2,OZON,2020-02-29,RUB,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-38000000,None,None,None,None,None,None
3,OZON,2019-11-30,RUB,3070000000,14210000000,11140000000,11140000000,-6184000000,6360000000,944000000,27129000000,None,-311000000,None,490000000,None,None,None,None,-6523000000,-193000000,None,-6330000000,None,-4092000000,None,-6330000000
4,OZON,2019-08-31,RUB,3070000000,14210000000,11140000000,11140000000,-4336000000,6360000000,810000000,18546000000,None,-229000000,None,229000000,None,None,None,None,-4577000000,None,None,-4570000000,None,-4112000000,None,-4570000000
5,OZON,2002-02-28,USD,72923,114990,42067,42067,-98161,152879,50,213151,None,None,None,-122638,None,0,None,None,-220799,0,None,-220799,None,-98161,None,-220799
6,OZON,2001-11-30,USD,-4450,49744,54194,54194,-168990,140724,2366,218734,None,None,None,-5560,None,0,None,None,-171219,0,None,-171219,None,-168990,None,30311
7,OZON,2001-08-31,USD,-36223,24614,60837,60837,-324147,248699,17772,348761,None,None,None,-5560,None,0,None,None,-522831,0,None,-522831,None,-324147,None,-515417
8,OZON,2001-05-31,USD,101602,176664,75062,75062,-165098,233753,7043,341762,None,None,None,-5560,None,0,None,None,-164991,0,None,-164991,None,-165098,None,-144320
9,OZON,2001-02-28,USD,None,32000,17000,17000,None,210000,15000,None,None,None,None,98000,None,None,None,None,None,None,None,None,None,None,None,None
10,OZON,2000-11-30,USD,None,75000,56000,56000,None,178000,18000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
11,OZON,2000-08-31,USD,None,6000,74000,74000,None,259000,21000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
12,OZON,2000-05-31,USD,None,76000,52000,52000,None,284000,13000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
13,OZON,2000-02-29,USD,None,266000,149000,149000,None,400000,131000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
