,SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
0,UBER,2020-12-31,USD,1724000000,2226000000,502000000,502000000,-877000000,1569000000,483000000,2218000000,4000000,-118000000,4000000,118000000,-24000000,8000000,None,123000000,-946000000,23000000,118000000,-962000000,-1059000000,-877000000,-754000000,-969000000
1,UBER,2020-09-30,USD,1515000000,3129000000,1614000000,1614000000,-1116000000,1635000000,493000000,2301000000,7000000,-112000000,7000000,112000000,-47000000,38000000,None,85000000,-1066000000,23000000,112000000,-1108000000,-890000000,-1116000000,-1031000000,-1089000000
2,UBER,2020-06-30,USD,989000000,2241000000,1252000000,1252000000,-1607000000,1301000000,584000000,2341000000,6000000,-110000000,6000000,110000000,-29000000,-5000000,None,74000000,-1771000000,4000000,110000000,-1772000000,-2024000000,-1607000000,-1533000000,-1775000000
3,UBER,2020-03-31,USD,1757000000,3543000000,1786000000,1786000000,-1263000000,1744000000,645000000,2676000000,38000000,-118000000,38000000,118000000,-28000000,18000000,None,72000000,-3178000000,-242000000,118000000,-2946000000,-3144000000,-1263000000,-1191000000,-2936000000
4,UBER,2019-12-31,USD,2142000000,4069000000,1927000000,1927000000,-971000000,1898000000,608000000,2573000000,50000000,-101000000,50000000,101000000,-50000000,4000000,None,44000000,-1071000000,25000000,101000000,-1091000000,-1098000000,-971000000,-927000000,-1096000000
5,UBER,2019-09-30,USD,1953000000,3813000000,1860000000,1860000000,-1106000000,1704000000,755000000,2513000000,76000000,-90000000,76000000,90000000,8000000,-22000000,None,42000000,-1159000000,3000000,90000000,-1159000000,-1180000000,-1106000000,-1064000000,-1162000000
6,UBER,2019-06-30,USD,1426000000,3166000000,1740000000,1740000000,-5485000000,2860000000,3064000000,5963000000,64000000,-151000000,64000000,151000000,437000000,16000000,None,39000000,-5238000000,-2000000,-293000000,-5246000000,-5157000000,-5485000000,-5446000000,-5236000000
7,UBER,2019-03-31,USD,984000000,3099000000,2115000000,2115000000,-1034000000,1463000000,409000000,4133000000,None,-173000000,17000000,217000000,None,26000000,None,None,-993000000,19000000,None,-1016000000,-1070000000,-1034000000,None,-1012000000
8,UBER,2018-12-31,USD,983000000,2974000000,2023000000,2023000000,-1053000000,1529000000,366000000,None,None,None,None,195000000,None,7000000,None,None,-1209000000,-322000000,None,None,-895000000,-1053000000,None,-887000000
9,UBER,2018-09-30,USD,1047000000,2944000000,1897000000,1897000000,-763000000,1245000000,434000000,3707000000,None,None,None,161000000,None,19000000,None,None,-985000000,1000000,None,-994000000,-1137000000,-763000000,None,-986000000
10,UBER,2018-06-30,USD,1077000000,2768000000,1691000000,1691000000,-739000000,1353000000,365000000,3507000000,None,None,None,160000000,None,71000000,None,None,-850000000,28000000,None,-878000000,-897000000,-739000000,None,-878000000
11,UBER,2018-03-31,USD,1056000000,2584000000,1528000000,1528000000,-478000000,1106000000,340000000,3062000000,None,None,None,132000000,None,128000000,None,None,4324000000,576000000,None,3748000000,3741000000,-478000000,None,3748000000
