,SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
0,ASAN,2021-01-31,USD,60176000,68369000,8193000,8193000,-50964000,71339000,39801000,119333000,None,-9914000,558000,10472000,None,None,None,None,-60878000,632000,None,-61510000,None,-49428000,None,-61510000
1,ASAN,2020-10-31,USD,51584000,58905000,7321000,7321000,-61934000,80522000,32996000,120839000,None,-10740000,None,10740000,None,None,None,None,-72674000,615000,None,-73289000,None,-60942000,None,-73289000
2,ASAN,2020-07-31,USD,45003000,52024000,7021000,7021000,-33584000,52628000,25959000,85608000,None,-8248000,109000,8357000,None,None,None,None,-40903000,163000,None,-41066000,None,-31773000,None,-41066000
3,ASAN,2020-04-30,USD,41500000,47706000,6206000,6206000,-29085000,48202000,22383000,76791000,None,-6297000,694000,6991000,None,None,None,None,-35722000,123000,None,-35845000,None,-27988000,None,-35845000
4,ASAN,2020-01-31,USD,37668000,43470000,5802000,5802000,-25302000,42883000,20087000,68772000,None,509000,587000,78000,None,None,None,None,-25183000,None,None,-25245000,None,-24563000,None,-25245000
5,ASAN,2019-10-31,USD,32751000,38079000,5328000,5328000,-63085000,56124000,39712000,101164000,None,343000,343000,0,None,None,None,None,-62742000,61000,None,-62803000,None,-62214000,None,-62803000
6,ASAN,2019-07-31,USD,28445000,33087000,4642000,4642000,-15880000,27881000,16444000,48967000,None,493000,493000,0,None,None,None,None,-15527000,61000,None,-15588000,None,-15012000,None,-15588000
7,ASAN,2019-04-30,USD,23861000,27970000,4109000,4109000,None,25793000,None,None,None,None,None,None,None,None,None,None,None,61000,None,None,None,-14244000,None,None
