,SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
0,FROG,2020-12-31,USD,34592000,42689000,8097000,8097000,-8032000,30963000,11661000,42624000,None,523000,523000,None,None,None,None,400000,-7509000,-3795000,None,-3714000,-3681000,-8032000,-7632000,-3714000
1,FROG,2020-09-30,USD,31625000,38886000,7261000,7261000,-5399000,26643000,10381000,37024000,None,384000,384000,None,None,None,None,None,-5015000,250000,None,-5265000,-5715000,-5399000,None,-5265000
