,SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
0,CNTG,2020-09-30,EUR,10246000,36305000,26059000,26059000,-3597000,9673000,4796000,39902000,None,-793000,0,793000,None,None,None,None,-5537000,103000,None,-5640000,None,-2233000,None,-5640000
1,CNTG,2020-06-30,EUR,2904000,9719000,6815000,6815000,-10104000,9442000,3119000,13008000,None,-256000,13000,269000,None,None,None,None,-10360000,None,None,-10360000,None,-8268000,None,-10360000
2,CNTG,2020-03-31,EUR,5087000,12105000,7018000,7018000,-8158000,9635000,2691000,13245000,None,-449000,0,449000,None,None,None,None,-8607000,129000,None,-8736000,None,-6972000,None,-8736000
3,CNTG,2019-12-31,EUR,8715000,15221000,6506000,6506000,-4985000,9783000,3471000,13576000,None,-160000,4000,164000,None,0,None,None,-5021000,-5000,None,-5016000,None,-3063000,None,-5016000
4,CNTG,2019-09-30,EUR,4997000,11638000,6641000,6641000,-3375000,6672000,2011000,7840000,None,-1433000,0,1433000,None,0,None,None,-4276000,0,None,-4276000,None,-4097000,None,-4276000
5,CNTG,2019-06-30,EUR,5092000,11206000,6114000,6114000,-6083000,8038000,2407000,11177000,None,-207000,4000,211000,None,0,None,None,-6292000,81500,None,-6281000,None,-5047000,None,-6281000
6,CNTG,2019-03-31,EUR,3971000,10715000,6744000,6744000,-4895000,7875000,1701000,8866000,None,-212000,-212000,2000,None,0,None,None,-5107000,174000,None,-5281000,None,-3922000,None,-5281000
7,CNTG,2018-12-31,EUR,5843000,10086000,4243000,4243000,-10494970.57,6922000,7543072.80,9257000,None,None,None,-425552.78,None,0,None,None,-10605854.01,-63154.97,None,-10462005.21,None,-2135000,None,-10462005.21
8,CNTG,2018-09-30,EUR,19693079.59,40731732.33,21038652.74,21038652.74,-8326001.39,25681148.16,0,0,None,None,None,191000,None,0,None,None,-9387589.72,-303310.95,None,0,None,0,None,-9084278.77
9,CNTG,2018-06-30,USD,6216471.86,13410425.98,7193954.12,7193954.12,-4623333.44,9363334.10,1857216.29,18033759.42,None,None,None,-540768.41,None,0,None,None,-5306782.73,-86712.14,None,-5220070.59,None,-4623333.44,None,-5220070.59
